depth,month,year,dtime,day,magType,Agency,eventID,latitude,longitude,second,magnitude,minute,hour,catalogue
0.2,5,2009,2009.39749157,26,MB,ISC,26611,38.7031,39.4282,34,3.5,1,2,IRIS
0.2,6,2009,2009.42501906,5,MD,DDA,26640,37.3139,31.9591,1,3,10,3,IRIS
0.3,5,1989,1989.39068331,23,ML,ISK,11396,38.6602,30.6271,9,3.2,23,14,IRIS
0.3,10,1995,1995.77285905,10,MD,ISK,13126,38.1584,30.0906,43,3.4,14,2,IRIS
0.3,12,1995,1995.91798285,2,ML,JSO,13644,28.45,34.74,47,3.1,31,1,IRIS
0.3,1,1996,1996.00073056,1,ML,JSO,13885,29.2661,34.6972,2,3,25,6,IRIS
0.3,7,1996,1996.54451832,18,MD,GBZT,14567,36.878,36.089,56,3,2,7,IRIS
0.3,7,1997,1997.53450843,15,ML,JSO,15690,33.697,35.4979,38,3.3,17,2,IRIS
0.3,10,2001,2001.76757737,8,MD,JSO,17924,28.807,34.838,40,3.1,58,3,IRIS
0.3,10,2006,2006.78909656,16,MD,CSEM,22634,37.3918,38.8436,9,3,29,0,IRIS
0.3,1,2008,2008.04847839,18,MD,CSEM,24643,39.405,33.0887,3,3.4,50,17,IRIS
0.3,1,2008,2008.08357487,31,MD,CSEM,24727,38.5882,39.0749,18,3.5,7,14,IRIS
0.3,2,2008,2008.12563189,15,MD,DDA,24819,37.8133,30.7315,2,3,33,23,IRIS
0.3,2,2008,2008.15674898,27,ML,CSEM,24876,33.3439,35.4209,59,3.1,52,8,IRIS
0.3,6,2008,2008.46135078,17,ML,CSEM,25456,33.316,35.455,19,3.2,30,20,IRIS
0.3,9,2008,2008.68451664,7,ML,CSEM,25775,39.5187,32.6471,39,3.9,47,12,IRIS
0.4,3,1994,1994.21964437,22,MB,IPRG,12580,28.9234,34.7548,5,4.1,5,4,IRIS
0.4,12,1995,1995.92581611,4,ML,JSO,13690,29.2105,35.169,57,3.2,8,22,IRIS
0.4,12,1995,1995.96607835,19,ML,JSO,13819,28.88,34.85,47,3.3,50,14,IRIS
0.4,1,1996,1996.0657211,25,ML,JSO,14037,29.04,34.72,39,3,17,1,IRIS
0.4,8,1996,1996.58633817,2,ML,JSO,14602,28.8481,34.7796,40,3,23,14,IRIS
0.4,8,2000,2000.63235827,19,MD,ISK,17321,37.587,37.464,6,3.8,38,10,IRIS
0.4,5,2002,2002.33551075,3,ML,DUSS,18568,33.8,35.89,27,3.5,4,11,IRIS
0.4,1,2003,2003.07419923,28,MD,ISK,19169,39.4558,39.8244,7,3.5,59,1,IRIS
0.4,12,2006,2006.9315443,7,MD,CSEM,22745,38.449,38.3466,41,3,19,0,IRIS
0.4,2,2007,2007.13831742,20,ML,CSEM,23041,33.213,35.267,38,3,39,11,IRIS
0.4,2,2007,2007.14107369,21,MD,DDA,23055,38.3725,39.3114,20,3.1,48,11,IRIS
0.4,6,2007,2007.45914482,17,MD,CSEM,23673,38.8377,35.7598,31,3.3,6,14,IRIS
0.4,6,2007,2007.48877981,28,MD,CSEM,23720,38.6962,35.755,40,3.1,42,9,IRIS
0.4,9,2007,2007.67258758,3,MD,GRAL,23911,34.601,36.828,2,3.1,52,11,IRIS
0.4,3,2008,2008.21551941,19,MD,CSEM,25002,37.1413,36.3011,21,3,7,21,IRIS
0.4,9,2008,2008.70701933,15,ML,CSEM,25807,28.0574,34.2589,28,3.2,27,18,IRIS
0.5,8,1971,1971.60405717,9,MB,NEIS,10243,37.575,30.1689,27,4.4,32,11,IRIS
0.5,1,1993,1993.03495656,13,ML,ISK,11916,38.5611,30.1794,10,3.3,13,18,IRIS
0.5,2,1994,1994.11203666,10,MB,IPRG,12544,28.9234,34.726,28,4.1,26,21,IRIS
0.5,11,1995,1995.89310106,22,ML,JSO,13368,28.58,34.69,55,3.1,33,23,IRIS
0.5,11,1995,1995.89567035,23,ML,JSO,13418,28.37,35.02,20,3.2,4,22,IRIS
0.5,11,1995,1995.90322523,26,ML,JSO,13530,29.15,35.11,11,3.4,15,16,IRIS
0.5,11,1995,1995.91149629,29,ML,JSO,13599,28.78,34.8,27,3.2,42,16,IRIS
0.5,12,1995,1995.91692393,1,ML,JSO,13633,29.0969,35.0546,13,3,15,16,IRIS
0.5,12,1995,1995.95384989,15,ML,JSO,13789,28.9683,34.7523,30,3.3,43,3,IRIS
0.5,2,1996,1996.16339769,29,ML,JSO,14209,28.7752,34.5916,7,3,17,19,IRIS
0.5,2,1997,1997.12821709,16,ML,JSO,15401,29.2229,34.682,54,3.6,10,19,IRIS
0.5,3,1997,1997.20039517,15,ML,JSO,15467,28.84,34.74,42,3.1,27,3,IRIS
0.5,11,1999,1999.84891343,6,ML,JSO,16927,29.334,35.134,54,3,28,20,IRIS
0.5,10,2000,2000.7600634,5,MD,JSO,17420,28.726,34.732,49,3,23,4,IRIS
0.5,10,2000,2000.76815811,8,MD,JSO,17425,28.786,34.799,3,3.2,30,3,IRIS
0.5,12,2000,2000.95585771,15,MD,ISK,17521,38.581,31.288,15,3.4,15,20,IRIS
0.5,12,2000,2000.95738031,16,MD,ISK,17545,38.517,31.231,43,3.3,37,9,IRIS
0.5,2,2004,2004.14342615,22,MW,NIC,19971,35.843,31.6702,19,3,51,11,IRIS
0.5,5,2006,2006.37863229,19,ML,ISK,22194,39.0957,36.0542,8,3.6,49,4,IRIS
0.5,2,2007,2007.0963751,5,MD,DDA,22958,38.5708,38.3982,45,3.3,14,4,IRIS
0.5,3,2007,2007.23285528,26,MD,DDA,23274,38.4048,39.2917,44,3.2,48,23,IRIS
0.5,11,2007,2007.838254,2,MD,CSEM,24080,39.3552,32.4235,18,3.5,6,23,IRIS
0.5,12,2007,2007.97936507,24,ML,ISK,24354,37.532,35.7319,17,3.8,14,11,IRIS
0.5,1,2008,2008.03234615,12,ML,CSEM,24587,37.5101,36.2955,43,3.5,7,20,IRIS
0.5,10,2008,2008.78897734,15,MD,CSEM,25917,38.4274,31.5044,37,3,22,18,IRIS
0.5,12,2008,2008.95072325,13,MD,ISK,26143,37.0833,39.1361,11,3,9,23,IRIS
0.5,9,2009,2009.70850146,16,MW,NIC,26979,34.813,33.089,22,3,28,14,IRIS
0.5,1,2010,2010.07070621,26,MD,ISK,27367,37.7061,30.425,11,3.1,23,19,IRIS
0.6,3,1991,1991.1625416,1,ML,IPRG,11591,32.7258,35.1434,52,3.3,51,7,IRIS
0.6,9,1993,1993.67264063,3,MD,ISK,12296,38.9435,30.9959,55,3.1,19,12,IRIS
0.6,11,1995,1995.90121195,25,ML,JSO,13505,29.11,34.66,0,3,37,22,IRIS
0.6,11,1995,1995.90805311,28,ML,JSO,13567,29.02,34.82,43,3.1,32,10,IRIS
0.6,11,1995,1995.91097844,29,ML,JSO,13595,29.4519,35.0765,16,3.2,10,12,IRIS
0.6,12,1995,1995.92279703,3,ML,JSO,13676,28.6522,34.5547,7,3.3,42,19,IRIS
0.6,12,1995,1995.92927733,6,ML,JSO,13708,29.2139,34.7851,10,3,28,4,IRIS
0.6,12,1995,1995.93999236,10,ML,JSO,13746,29.3107,34.9788,59,3.5,19,2,IRIS
0.6,12,1995,1995.9409596,10,ML,JSO,13749,29.2544,35.1414,22,3,48,10,IRIS
0.6,1,1996,1996.0020038,1,ML,JSO,13888,29.2537,34.6502,5,3,36,17,IRIS
0.6,1,1996,1996.01372404,6,ML,JSO,13932,28.8919,34.6136,7,3.3,33,0,IRIS
0.6,5,1996,1996.37970834,18,ML,JSO,14396,28.403,33.9497,29,3.6,21,23,IRIS
0.6,6,1996,1996.48173972,25,ML,JSO,14495,28.78,34.82,6,3,36,7,IRIS
0.6,3,2000,2000.18835904,9,MD,ISK,17106,38.469,38.933,45,3.2,32,22,IRIS
0.6,2,2002,2002.09134259,3,MD,ISK,18091,38.631,31.14,40,3.5,9,8,IRIS
0.6,6,2005,2005.42323694,4,MB,HLW,21017,29.8905,36.0988,20,3,33,11,IRIS
0.6,1,2006,2006.07950203,30,MD,CSEM,21858,36.8904,35.9994,16,3,26,0,IRIS
0.6,7,2006,2006.50026792,2,MD,CSEM,22326,38.0872,38.3575,49,3.4,20,14,IRIS
0.6,2,2007,2007.12535534,15,MD,DDA,23025,38.4421,39.1051,46,3.2,6,18,IRIS
0.6,2,2007,2007.14211181,21,MD,CSEM,23070,38.3863,39.2778,58,3.4,53,20,IRIS
0.6,3,2007,2007.24361764,30,ML,ISK,23317,38.0218,30.8902,26,3.7,5,22,IRIS
0.6,6,2007,2007.48528659,27,MD,DDA,23713,37.1891,36.3203,38,3.2,6,3,IRIS
0.6,8,2007,2007.64666032,25,MD,CSEM,23878,39.3065,33.1056,40,3.2,44,0,IRIS
0.6,9,2007,2007.72506742,22,MD,DDA,23958,39.6061,39.7498,26,3,35,15,IRIS
0.6,1,2008,2008.06118941,23,MD,CSEM,24691,39.3901,33.1406,16,3.3,29,9,IRIS
0.6,2,2008,2008.109386,10,MD,CSEM,24785,38.403,39.32,48,3.1,50,0,IRIS
0.6,3,2008,2008.23680733,27,MD,CSEM,25033,39.4073,33.0538,56,3.3,6,16,IRIS
0.6,7,2008,2008.54661379,19,MD,CSEM,25577,39.4102,33.1172,20,3.2,27,1,IRIS
0.6,12,2008,2008.97142639,21,ML,CSEM,26164,33.427,35.46,34,3,0,13,IRIS
0.6,10,2009,2009.8224258,28,ML,ISK,27120,38.1879,38.5376,0,3.5,27,4,IRIS
0.7,10,1995,1995.74830349,1,MD,ISK,12929,38.0386,30.1164,19,3,8,3,IRIS
0.7,11,1995,1995.89196686,22,ML,JSO,13315,29.1665,35.3212,47,3.2,37,13,IRIS
0.7,11,1995,1995.89213543,22,ML,JSO,13325,28.93,34.79,23,3.1,6,15,IRIS
0.7,11,1995,1995.89283121,22,ML,JSO,13351,28.95,34.84,5,3,12,21,IRIS
0.7,11,1995,1995.89496845,23,ML,JSO,13399,28.98,34.87,25,3,55,15,IRIS
0.7,12,1995,1995.91659668,1,MB,IPRG,13632,29.2605,35.2569,13,4.1,23,13,IRIS
0.7,2,1996,1996.15095271,25,ML,IPRG,14190,29.1792,34.6114,7,3.5,58,5,IRIS
0.7,9,1996,1996.66901206,1,ML,JSO,14655,28.9242,34.6916,7,3,36,20,IRIS
0.7,11,1996,1996.86723566,13,ML,JSO,15180,28.77,35.1,53,3,47,9,IRIS
0.7,2,1997,1997.1139348,11,ML,JSO,15393,29.2121,34.7096,8,3.3,4,14,IRIS
0.7,3,1997,1997.16398342,1,ML,JSO,15439,29.2406,34.7035,41,3,29,20,IRIS
0.7,5,1997,1997.38726633,22,ML,JSO,15590,30.8591,34.753,11,3,27,8,IRIS
0.7,2,1998,1998.11835375,13,ML,JSO,15976,28.7413,34.7095,44,3.1,46,4,IRIS
0.7,10,1998,1998.75277125,2,ML,GBZT,16334,37.817,35.391,34,3.1,16,18,IRIS
0.7,6,2000,2000.47543681,23,MD,ISK,17246,39.864,39.553,13,3.3,14,0,IRIS
0.7,12,2000,2000.95808971,16,MD,ISK,17550,38.514,31.303,36,3,51,15,IRIS
0.7,12,2003,2003.9261628,5,MD,ISK,19821,36.9638,36.6973,10,3,11,1,IRIS
0.7,7,2006,2006.54428694,18,ML,CSEM,22377,33.048,35.003,13,3,57,15,IRIS
0.7,2,2007,2007.10751925,9,MD,CSEM,22984,38.4143,39.1487,7,3.6,52,5,IRIS
0.7,3,2007,2007.19391996,12,MD,DDA,23210,38.3352,39.3267,20,3.4,44,18,IRIS
0.7,3,2007,2007.24638293,31,MD,DDA,23354,37.9885,30.9351,52,3.1,18,22,IRIS
0.7,7,2007,2007.55227743,21,MD,CSEM,23777,38.7619,36.8134,1,3.1,57,13,IRIS
0.7,8,2007,2007.63277683,19,MD,CSEM,23861,38.2717,34.0155,30,3.6,7,23,IRIS
0.7,10,2007,2007.78568049,14,MD,CSEM,24016,37.1261,36.4085,40,3,33,18,IRIS
0.7,12,2007,2007.97512291,22,MD,DDA,24336,37.9122,30.9439,36,3.3,4,22,IRIS
0.7,12,2007,2007.98394543,26,MD,ISK,24378,39.4179,33.1078,43,3,21,3,IRIS
0.7,1,2008,2008.03572898,14,MD,CSEM,24596,38.4317,39.107,36,3,50,1,IRIS
0.7,3,2008,2008.23435448,26,MD,CSEM,25022,39.417,33.0307,11,3.2,34,18,IRIS
0.7,5,2008,2008.36849929,14,MD,CSEM,25274,39.3979,33.0865,52,3.1,53,20,IRIS
0.7,11,2008,2008.86057946,10,MD,CSEM,26027,38.8492,35.5816,48,3.1,19,23,IRIS
0.7,11,2008,2008.86095024,11,ML,CSEM,26029,33.2775,35.3521,13,3,35,2,IRIS
0.7,11,2008,2008.87036803,14,MD,DDA,26052,37.1547,38.7142,46,3,18,13,IRIS
0.7,11,2008,2008.88388449,19,MD,CSEM,26066,38.8717,35.5554,29,3.6,2,12,IRIS
0.7,12,2008,2008.91960474,2,MD,DDA,26100,38.6932,35.7756,29,3.1,48,13,IRIS
0.7,12,2008,2008.9335873,7,MD,CSEM,26120,38.4214,39.2825,51,3.1,37,16,IRIS
0.7,2,2009,2009.10869273,9,ML,CSEM,26312,33.8144,35.922,54,3.2,8,16,IRIS
0.7,2,2009,2009.12341667,15,MD,ISK,26327,37.4934,38.58,48,3.6,7,1,IRIS
0.8,11,1995,1995.89468921,23,ML,JSO,13395,28.74,34.89,39,3,28,13,IRIS
0.8,11,1995,1995.89509278,23,ML,JSO,13406,28.46,34.9,46,3.2,0,17,IRIS
0.8,11,1995,1995.90596559,27,ML,JSO,13550,29.2342,35.0984,31,3,15,16,IRIS
0.8,11,1995,1995.91362582,30,ML,JSO,13615,29.1205,34.8514,44,3.3,21,11,IRIS
0.8,12,1995,1995.91736098,1,MB,NEIC,13635,29.0646,34.9612,56,4.4,4,20,IRIS
0.8,12,1995,1995.92019584,2,ML,IPRG,13658,29.2427,34.8846,56,3.4,54,20,IRIS
0.8,12,1995,1995.92934437,6,ML,JSO,13709,29.3515,35.0951,24,3.2,3,5,IRIS
0.8,12,1995,1995.93205121,7,ML,JSO,13720,29.21,34.8,7,3.3,46,4,IRIS
0.8,12,1995,1995.95180717,14,ML,IPRG,13784,28.8426,35.0946,51,3.2,49,9,IRIS
0.8,12,1995,1995.98823002,27,ML,JSO,13866,28.7225,34.7397,42,3.1,53,16,IRIS
0.8,6,1996,1996.48245064,25,ML,JSO,14502,29.213,34.7381,47,3.4,50,13,IRIS
0.8,1,1997,1997.07998145,30,ML,JSO,15366,29.2224,34.729,15,3,38,4,IRIS
0.8,6,1997,1997.47774626,24,ML,JSO,15651,28.43,34.66,26,3.3,3,9,IRIS
0.8,11,1999,1999.85789628,10,ML,JSO,16942,28.4535,34.625,17,3.5,10,3,IRIS
0.8,1,2007,2007.01596886,6,MD,CSEM,22859,38.0456,38.8299,14,3.5,53,19,IRIS
0.8,3,2007,2007.23727562,28,MD,DDA,23282,38.0663,38.7619,4,3,32,14,IRIS
0.8,4,2007,2007.31887766,27,MD,DDA,23509,39.8934,33.0859,6,3,22,9,IRIS
0.8,2,2008,2008.09449978,4,MD,DDA,24754,38.3495,37.0392,10,3,5,14,IRIS
0.8,3,2008,2008.20359375,15,ML,ISK,24976,39.4486,33.0102,3,3.4,22,12,IRIS
0.8,4,2008,2008.27456468,10,MD,CSEM,25116,39.3614,33.1556,34,3,46,11,IRIS
0.8,5,2008,2008.36135828,12,MD,CSEM,25259,39.4107,33.0556,16,3.2,10,6,IRIS
0.8,6,2008,2008.46791648,20,MD,CSEM,25478,37.7322,37.2479,42,3.3,10,6,IRIS
0.8,12,2009,2009.91921582,2,ML,HLW,27214,30.881,34.941,50,3,19,12,IRIS
0.9,11,1984,1984.84374017,4,ML,JSO,10894,32.1182,35.3498,49,4.1,24,19,IRIS
0.9,9,1988,1988.67098844,2,ML,JSO,11335,32.1456,35.3418,45,3.4,57,13,IRIS
0.9,11,1995,1995.89394717,23,ML,JSO,13380,28.87,34.86,38,3.3,58,6,IRIS
0.9,11,1995,1995.89587887,23,ML,JSO,13423,28.44,34.86,56,3.4,53,23,IRIS
0.9,11,1995,1995.89890915,25,ML,JSO,13487,29.2324,35.0297,39,3.1,26,2,IRIS
0.9,11,1995,1995.90182366,26,ML,JSO,13517,29.14,34.85,31,3,58,3,IRIS
0.9,11,1995,1995.90712957,28,ML,JSO,13558,29.1568,34.9711,18,3.4,27,2,IRIS
0.9,12,1995,1995.91530245,1,ML,JSO,13628,29.1824,34.8509,58,3,2,2,IRIS
0.9,12,1995,1995.93044219,6,ML,JSO,13712,29.2027,34.9129,25,3.2,40,14,IRIS
0.9,12,1995,1995.93307262,7,ML,JSO,13724,28.8512,34.6259,58,3.3,42,13,IRIS
0.9,12,1995,1995.93729918,9,ML,JSO,13742,28.86,34.88,27,3,44,2,IRIS
0.9,12,1995,1995.94555264,12,ML,JSO,13766,29.01,34.88,28,3,2,3,IRIS
0.9,1,1996,1996.01346836,5,ML,IPRG,13931,28.8707,34.54,22,3.3,18,22,IRIS
0.9,1,1996,1996.02218965,9,ML,JSO,13959,28.8264,34.4359,50,3.2,54,2,IRIS
0.9,10,1996,1996.7882274,15,ML,JSO,15008,29.1678,34.5969,22,3.1,47,11,IRIS
0.9,2,1997,1997.08738692,1,ML,JSO,15377,29.2172,34.723,34,3.6,30,21,IRIS
0.9,2,1997,1997.14196468,21,ML,JSO,15420,29.2241,34.7055,38,3.2,36,19,IRIS
0.9,3,1997,1997.22163572,22,MD,ISK,15486,39.4748,36.4944,44,3.4,31,21,IRIS
0.9,11,1999,1999.84933495,7,ML,JSO,16928,29.164,34.8767,27,3,10,0,IRIS
0.9,3,2000,2000.22945523,24,MD,JSO,17127,28.933,34.816,5,3.1,32,23,IRIS
0.9,10,2000,2000.75502245,3,MD,JSO,17416,28.974,34.865,2,3,7,8,IRIS
0.9,12,2000,2000.95638209,16,MD,ISK,17533,38.472,31.276,37,3.1,51,0,IRIS
0.9,6,2001,2001.41809339,2,MD,JSO,17806,28.786,34.688,53,3.2,29,14,IRIS
0.9,2,2007,2007.14104458,21,MD,DDA,23053,38.4316,39.3358,2,3.1,33,11,IRIS
0.9,6,2007,2007.42918883,6,MD,DDA,23633,37.3159,33.3597,39,3.4,41,15,IRIS
0.9,7,2007,2007.52443439,11,MD,CSEM,23755,37.8196,36.9691,43,3.8,2,10,IRIS
0.9,8,2007,2007.63228754,19,ML,DDA,23859,38.9973,35.8074,20,3.6,50,18,IRIS
0.9,12,2007,2007.95913876,17,MD,DDA,24218,38.2937,31.9516,20,3,3,2,IRIS
0.9,12,2007,2007.97241597,21,MD,ISK,24322,39.3925,33.0885,50,3.1,21,22,IRIS
0.9,12,2007,2007.98718991,27,MB,,2787,39.4834,32.98,1,3.6,47,7,ANSS
0.9,2,2008,2008.10591682,8,MD,DDA,24778,39.344,33.1771,24,3.1,22,18,IRIS
0.9,8,2008,2008.61999017,14,ML,CSEM,25682,33.302,35.437,37,3,59,21,IRIS
0.9,11,2008,2008.88839098,21,MD,CSEM,26072,39.4669,33.09,35,3.2,37,3,IRIS
