time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
1995-02-23T22:47:07.940Z,35.036,32.193,33,3.5,mb,,,,1,us,usp0006teb,2014-11-07T00:57:22.176Z,"Cyprus region",earthquake
1995-02-23T22:30:32.650Z,35.114,32.325,10,4,mb,,,,0.8,us,usp0006tea,2014-11-07T00:57:22.173Z,"Cyprus region",earthquake
1995-02-23T22:12:35.560Z,35.201,32.304,10,3.8,mb,,,,1,us,usp0006te8,2014-11-07T00:57:22.168Z,"Cyprus region",earthquake
1995-02-23T21:59:21.480Z,34.98,32.407,10.2,3.9,ml,,,,0.9,us,usp0006te5,2014-11-07T00:57:22.161Z,"Cyprus region",earthquake
1995-02-23T21:43:31.790Z,34.951,32.49,10,4.1,ml,,,,0.3,us,usp0006te3,2014-11-07T00:57:22.153Z,"Cyprus region",earthquake
1995-02-23T21:40:31.240Z,35.043,32.314,10,5.3,mb,,,,1,us,usp0006te2,2014-11-07T00:57:22.125Z,"Cyprus region",earthquake
1995-02-23T21:21:53.130Z,35.573,33.45,10,3.4,mb,,,,1.4,us,usp0006tdz,2014-11-07T00:57:22.119Z,"Cyprus region",earthquake
1995-02-23T21:20:28.420Z,34.554,33.207,10,3.2,ml,,,,0.7,us,usp0006tdy,2014-11-07T00:57:22.117Z,"Cyprus region",earthquake
1995-02-23T21:15:12.050Z,34.934,32.484,10,3.3,ml,,,,0.3,us,usp0006tdx,2014-11-07T00:57:22.116Z,"Cyprus region",earthquake
1995-02-23T21:10:36.420Z,35.123,32.329,10,4.7,mb,,,,1.1,us,usp0006tdw,2014-11-07T00:57:22.109Z,"Cyprus region",earthquake
1995-02-23T21:03:01.340Z,35.046,32.279,10,5.9,mw,,,,1,us,usp0006tdu,2015-02-12T21:18:45.626Z,"Cyprus region",earthquake
1995-02-18T13:21:39.710Z,28.959,34.567,20,3.7,md,,,,0.6,us,usp0006t58,2014-11-07T00:57:20.769Z,"Egypt",earthquake
1995-02-17T04:33:29.540Z,29.749,35.003,10.2,3.5,md,,,,1,us,usp0006t3b,2014-11-07T00:57:20.596Z,"Jordan-Saudi Arabia border region",earthquake
1995-02-14T12:47:38.060Z,35.849,34.286,33,4.4,mb,,,,1.1,us,usp0006sxy,2014-11-07T00:57:19.929Z,"Cyprus region",earthquake
1995-02-13T14:28:59.510Z,28.225,34.625,10,3.2,md,,,,0.3,us,usp0006svr,2014-11-07T00:57:19.680Z,"Egypt",earthquake
1995-02-10T15:12:12.150Z,28.97,34.871,10,3.6,md,,,,0.5,us,usp0006sq6,2014-11-07T00:57:18.676Z,"Egypt",earthquake
1995-02-09T03:28:48.920Z,36.912,31.505,124.9,3.8,mb,,,,1.1,us,usp0006smf,2014-11-07T00:57:18.348Z,"western Turkey",earthquake
1995-02-06T21:15:48.850Z,28.969,34.964,5,3.6,ml,,,,1.1,us,usp0006sgm,2014-11-07T00:57:17.831Z,"Egypt",earthquake
1995-02-05T05:22:32.320Z,27.122,34.577,10,3.2,md,,,,0.2,us,usp0006sde,2014-11-07T00:57:17.188Z,"Red Sea",earthquake
1995-01-30T17:42:10.860Z,36.002,30.048,33,3.7,md,,,,1.2,us,usp0006s42,2014-11-07T00:57:12.411Z,"western Turkey",earthquake
1995-01-29T05:10:25.590Z,35.978,30.332,10,3.3,md,,,,0.3,us,usp0006s1q,2014-11-07T00:57:12.067Z,"eastern Mediterranean Sea",earthquake
1995-01-21T03:48:15.750Z,37.378,36.151,27.4,4.5,mb,,,,0.9,us,usp0006rny,2014-11-07T00:57:10.036Z,"central Turkey",earthquake
1995-01-18T01:43:20.560Z,35.035,34.426,33,4.1,mb,,,,0.9,us,usp0006rhc,2014-11-07T00:57:09.326Z,"Cyprus region",earthquake
1995-01-15T09:54:20.160Z,27.807,34.628,10,3.5,md,,,,1,us,usp0006rc8,2014-11-07T00:57:08.248Z,"Red Sea",earthquake
1995-01-12T13:32:42.480Z,32.909,34.602,10,3.1,ml,,,,0.5,us,usp0006r7z,2014-11-07T00:57:07.688Z,"Dead Sea region",earthquake
1995-01-09T03:32:47.060Z,28.965,34.872,10,3.3,md,,,,0.4,us,usp0006r2d,2014-11-07T00:57:06.941Z,"Egypt",earthquake
1995-01-05T01:52:51.950Z,27.847,33.068,10,3.6,md,,,,0.4,us,usp0006qvt,2014-11-07T00:57:05.743Z,"Egypt",earthquake
1995-01-03T09:14:35.240Z,28.824,34.667,10,3.2,md,,,,0.5,us,usp0006qt7,2014-11-07T00:57:04.935Z,"Egypt",earthquake
1995-01-01T00:46:29.730Z,26.733,34.707,10,3.5,md,,,,0.4,us,usp0006qph,2014-11-07T00:57:02.492Z,"Red Sea",earthquake
1994-12-22T07:03:10.110Z,26.694,34.656,10,3.5,md,,,,0.2,us,usp0006qan,2014-11-07T00:56:59.124Z,"Red Sea",earthquake
1994-12-19T10:09:57.620Z,28.722,34.837,10,3.1,md,,,,0.6,us,usp0006q7c,2014-11-07T00:56:58.753Z,"Egypt",earthquake
1994-12-18T16:38:15.380Z,35.277,39.745,10,4.6,mb,,,,0.9,us,usp0006q6f,2014-11-07T00:56:58.628Z,"Syria",earthquake
1994-12-16T00:44:33.530Z,28.681,34.8,10,3.2,md,,,,0.7,us,usp0006q39,2014-11-07T00:56:58.202Z,"Egypt",earthquake
1994-12-15T09:10:20.460Z,28.72,34.702,10,3,md,,,,0.7,us,usp0006q2u,2014-11-07T00:56:58.100Z,"Egypt",earthquake
1994-12-03T14:47:27.760Z,34.356,31.868,33,3.7,mb,,,,0.6,us,usp0006pm1,2014-11-07T00:56:54.430Z,"Cyprus region",earthquake
1994-11-30T13:10:02.750Z,37.2,30.111,10,3.1,ml,,,,1,us,usp0006pg3,2014-11-07T00:56:51.412Z,"western Turkey",earthquake
1994-11-25T22:12:04.860Z,37.526,29.974,10,3,ml,,,,0.7,us,usp0006p8a,2014-11-07T00:56:50.622Z,"western Turkey",earthquake
1994-11-20T14:31:02.270Z,35.335,39.557,28.8,5.4,mw,,,,1.2,us,usp0006nyp,2015-02-11T17:16:20.000Z,"Syria",earthquake
1994-11-14T18:23:24.370Z,28.714,34.739,10,3.8,md,,,,1.3,us,usp0006nn0,2014-11-07T00:56:47.316Z,"Egypt",earthquake
1994-11-11T12:05:56.690Z,37.48,29.95,10,3,ml,,,,0.3,us,usp0006ndd,2014-11-07T00:56:46.621Z,"western Turkey",earthquake
1994-11-10T09:54:28.890Z,28.391,34.466,10,3.1,md,,,,1.4,us,usp0006nc9,2014-11-07T00:56:46.465Z,"Egypt",earthquake
1994-11-06T01:46:09.990Z,27.983,34.238,10,3.5,md,,,,0.6,us,usp0006n69,2014-11-07T00:56:43.438Z,"Red Sea",earthquake
1994-11-04T21:18:26.220Z,36.561,29.995,10,4.3,mb,,,,0.9,us,usp0006n4p,2014-11-07T00:56:41.276Z,"western Turkey",earthquake
1994-11-04T06:00:48.500Z,27.388,34.442,10,3.2,md,,,,0.5,us,usp0006n3q,2014-11-07T00:56:39.197Z,"Red Sea",earthquake
1994-10-30T09:35:20.400Z,35.944,30.1,47.1,4,mb,,,,1.1,us,usp0006mx1,2014-11-07T00:56:34.576Z,"eastern Mediterranean Sea",earthquake
1994-10-26T19:12:30.010Z,33.69,31.542,10,3.1,mb,,,,0.7,us,usp0006ms0,2014-11-07T00:56:33.899Z,"eastern Mediterranean Sea",earthquake
1994-10-19T14:36:08.450Z,28.6,34.631,10,3,md,,,,0.1,us,usp0006mcd,2014-11-07T00:56:32.118Z,"Egypt",earthquake
1994-10-19T14:25:51.820Z,28.614,34.655,10,3.1,md,,,,0.1,us,usp0006mcc,2014-11-07T00:56:32.117Z,"Egypt",earthquake
1994-10-15T07:31:08.580Z,37.706,30.162,10,3.9,md,,,,1.7,us,usp0006m52,2014-11-07T00:56:31.247Z,"western Turkey",earthquake
1994-10-12T10:37:15.080Z,36.008,31.295,10,3.6,ml,,,,1.7,us,usp0006m0g,2014-11-07T00:56:30.703Z,"western Turkey",earthquake
1994-09-28T09:38:37.440Z,30.566,32.806,10,3.8,md,,,,0.3,us,usp0006k4t,2014-11-07T00:56:20.787Z,"Egypt",earthquake
1994-09-28T04:38:57.330Z,28.591,34.889,10,3,md,,,,0.4,us,usp0006k4d,2014-11-07T00:56:20.750Z,"Egypt",earthquake
1994-09-27T12:00:33.020Z,28.778,34.706,10,3.4,md,,,,0.8,us,usp0006k2z,2014-11-07T00:56:20.568Z,"Egypt",earthquake
1994-09-26T17:27:18.580Z,28.522,34.596,10,4.4,md,,,,0.2,us,usp0006k1n,2014-11-07T00:56:20.439Z,"Egypt",earthquake
1994-09-26T13:54:07.420Z,28.783,34.716,10,3.4,md,,,,0.8,us,usp0006k1c,2014-11-07T00:56:20.422Z,"Egypt",earthquake
1994-09-25T10:03:02.890Z,37.558,30.785,10,3.1,ml,,,,0.6,us,usp0006jze,2014-11-07T00:56:19.787Z,"western Turkey",earthquake
1994-09-24T19:57:23.030Z,36.392,31.41,10,3.6,ml,,,,0.8,us,usp0006jyn,2014-11-07T00:56:19.719Z,"western Turkey",earthquake
1994-09-22T12:39:13.080Z,28.691,34.665,10,3.2,md,,,,0.9,us,usp0006jv4,2014-11-07T00:56:19.333Z,"Egypt",earthquake
1994-09-16T03:18:54.810Z,31.997,35.676,10,3.6,mb,,,,1,us,usp0006jhc,2014-11-07T00:56:17.588Z,"Dead Sea region",earthquake
1994-09-13T01:00:36.840Z,36.971,30.914,10,3.5,ml,,,,1.2,us,usp0006jbm,2014-11-07T00:56:15.760Z,"western Turkey",earthquake
1994-09-11T23:33:54.380Z,35.832,36.077,10,3.6,ml,,,,0.6,us,usp0006j8q,2014-11-07T00:56:15.313Z,"Syria",earthquake
1994-09-11T14:20:18.680Z,28.743,34.717,10,3.3,md,,,,1,us,usp0006j89,2014-11-07T00:56:15.234Z,"Egypt",earthquake
1994-09-11T09:06:45.470Z,36.325,36.745,10,3.8,ml,,,,0,us,usp0006j83,2014-11-07T00:56:15.171Z,"Turkey-Syria border region",earthquake
1994-09-05T09:53:49.780Z,29.853,36.172,10,3.4,md,,,,0.8,us,usp0006hzq,2014-11-07T00:56:13.765Z,"Jordan-Saudi Arabia border region",earthquake
1994-09-01T04:07:32.520Z,29.317,34.864,10,3.2,ml,,,,0.8,us,usp0006hs5,2014-11-07T00:56:10.999Z,"Egypt",earthquake
1994-08-23T04:29:23.200Z,34.521,31.857,10,4,ml,,,,1,us,usp0006hc2,2014-11-07T00:56:07.161Z,"Cyprus region",earthquake
1994-08-21T14:42:10.080Z,35.837,35.717,10,4.1,mb,,,,1,us,usp0006h9r,2014-11-07T00:56:06.776Z,"near the coast of Syria",earthquake
1994-08-21T07:31:31.020Z,35.653,35.509,10,4.1,mb,,,,0.9,us,usp0006h98,2014-11-07T00:56:06.720Z,"near the coast of Syria",earthquake
1994-08-19T01:36:04.120Z,28.637,34.828,5,4.1,ml,,,,1.7,us,usp0006h4y,2014-11-07T00:56:05.941Z,"Egypt",earthquake
1994-08-19T01:30:27.770Z,28.443,34.621,5,4.3,ml,,,,1,us,usp0006h4x,2014-11-07T00:56:05.938Z,"Egypt",earthquake
1994-08-14T04:44:42.660Z,34.934,33.228,33,3.7,ml,,,,1.5,us,usp0006gxw,2014-11-07T00:56:03.353Z,"Cyprus region",earthquake
1994-08-11T09:42:01.040Z,34.872,33.216,33,3.9,ml,,,,1.7,us,usp0006gu6,2014-11-07T00:56:01.863Z,"Cyprus region",earthquake
1994-08-11T06:56:09.090Z,34.562,33.439,33,4.3,mb,,,,1.1,us,usp0006gtx,2014-11-07T00:56:01.838Z,"Cyprus region",earthquake
1994-08-06T04:06:36.140Z,33.756,35.674,5,3.9,ml,,,,0.9,us,usp0006gkz,2014-11-07T00:56:00.816Z,"Lebanon - Syria region",earthquake
1994-07-30T22:46:39.460Z,34.549,33.837,10,3.8,mb,,,,1,us,usp0006gbb,2014-11-07T00:55:55.845Z,"Cyprus region",earthquake
1994-07-30T10:37:45.190Z,37.493,36.189,10,4.7,mb,,,,1.1,us,usp0006gas,2014-11-07T00:55:55.762Z,"central Turkey",earthquake
1994-07-21T23:57:48.750Z,34.148,30.849,10,3.5,ml,,,,1,us,usp0006fz8,2014-11-07T00:55:53.373Z,"eastern Mediterranean Sea",earthquake
1994-07-18T08:26:29.450Z,37.36,30.076,10,3.3,ml,,,,0.3,us,usp0006fuu,2014-11-07T00:55:52.732Z,"western Turkey",earthquake
1994-07-15T16:57:49.790Z,33.614,32.235,33,3.5,ml,,,,1,us,usp0006fqp,2014-11-07T00:55:52.266Z,"eastern Mediterranean Sea",earthquake
1994-07-05T10:01:00.120Z,28.693,34.607,10,4,mb,,,,1,us,usp0006f6z,2014-11-07T00:55:49.893Z,"Egypt",earthquake
1994-07-04T12:48:55.080Z,36.302,30.345,10,3.3,ml,,,,0.4,us,usp0006f62,2014-11-07T00:55:49.517Z,"western Turkey",earthquake
1994-07-04T01:06:09.020Z,28.652,34.98,10,3.6,mb,,,,1.3,us,usp0006f53,2014-11-07T00:55:49.324Z,"Egypt",earthquake
1994-07-03T14:26:41.310Z,28.742,34.573,15.4,4.3,mb,,,,1.2,us,usp0006f4c,2014-11-07T00:55:49.120Z,"Egypt",earthquake
1994-06-30T05:38:21.130Z,37.582,30.526,10,3.5,ml,,,,0.9,us,usp0006ezz,2014-11-07T00:55:45.275Z,"western Turkey",earthquake
1994-06-24T20:43:59.680Z,30.144,34.05,10,3.7,ml,,,,1.1,us,usp0006es9,2014-11-07T00:55:44.427Z,"Dead Sea region",earthquake
1994-06-23T20:11:28.780Z,37.697,37.077,10,4.2,mb,,,,1.1,us,usp0006er3,2014-11-07T00:55:44.335Z,"central Turkey",earthquake
1994-06-15T16:53:01.050Z,37.596,30.075,7.9,4.4,mb,,,,1.1,us,usp0006ebg,2014-11-07T00:55:42.395Z,"western Turkey",earthquake
1994-06-01T06:43:29.350Z,35.307,38.239,33,3.7,ml,,,,0.8,us,usp0006dg3,2014-11-07T00:55:35.334Z,"Syria",earthquake
1994-05-30T21:58:44.640Z,32.893,35.99,21.4,3.4,ml,,,,0.4,us,usp0006ddu,2014-11-07T00:55:32.877Z,"Dead Sea region",earthquake
1994-05-25T10:03:45.430Z,31.604,30.185,10,4,mb,,,,1,us,usp0006d31,2014-11-07T00:55:31.470Z,"Egypt",earthquake
1994-05-02T18:15:40.790Z,27.813,33.771,10,3.8,md,,,,0.9,us,usp0006bxj,2014-11-07T00:55:25.226Z,"Egypt",earthquake
1994-04-28T08:06:53.970Z,28.68,35.159,10,3.9,md,,,,1.2,us,usp0006brv,2014-11-07T00:55:21.606Z,"western Saudi Arabia",earthquake
1994-04-20T14:25:38.440Z,36.092,31.008,10,3.7,ml,,,,1,us,usp0006bcp,2014-11-07T00:55:19.564Z,"western Turkey",earthquake
1994-04-06T21:18:32.830Z,28.74,34.645,9.6,4.6,mb,,,,1,us,usp0006ard,2014-11-07T00:55:16.714Z,"Egypt",earthquake
1994-03-29T11:39:03.630Z,37.478,30.424,10,3.2,ml,,,,0.7,us,usp0006abm,2014-11-07T00:55:11.463Z,"western Turkey",earthquake
1994-03-19T02:46:56.930Z,36.763,35.984,10,3.5,ml,,,,0.8,us,usp00069wc,2014-11-07T00:55:10.006Z,"central Turkey",earthquake
1994-03-16T08:08:49.090Z,36.298,36.05,10,3.7,ml,,,,1,us,usp00069s8,2014-11-07T00:55:09.559Z,"Turkey-Syria border region",earthquake
1994-03-06T10:22:02.120Z,36.429,31.498,33,3.6,ml,,,,1.2,us,usp00069ax,2014-11-07T00:55:07.095Z,"western Turkey",earthquake
1994-03-02T17:24:35.750Z,33.475,33.253,10,3.7,ml,,,,1.2,us,usp000695v,2014-11-07T00:55:05.684Z,"eastern Mediterranean Sea",earthquake
1994-03-01T17:56:11.550Z,34.795,32.814,33,3.5,ml,,,,1.2,us,usp000694j,2014-11-07T00:55:04.540Z,"Cyprus region",earthquake
1994-03-01T17:42:50.100Z,34.878,32.811,33,3.1,mb,,,,1.4,us,usp000694g,2014-11-07T00:55:04.492Z,"Cyprus region",earthquake
1994-02-21T13:02:24.270Z,35.163,32.63,33,4,ml,,,,0.7,us,usp00068u4,2014-11-07T00:55:00.591Z,"Cyprus region",earthquake
1994-02-17T23:13:33.660Z,28.875,34.61,10,4.1,mb,,,,0.7,us,usp00068nw,2014-11-07T00:54:59.941Z,"Egypt",earthquake
1994-02-10T06:15:18.220Z,36.969,35.828,17.4,4.9,mb,,,,1.2,us,usp00068a9,2014-11-07T00:54:57.848Z,"central Turkey",earthquake
1994-02-09T15:04:03.560Z,28.412,35.233,10,3.7,md,,,,1.3,us,usp0006892,2014-11-07T00:54:57.721Z,"western Saudi Arabia",earthquake
1994-01-31T22:57:18.710Z,28.423,34.535,10,4,md,,,,0.3,us,usp00067tr,2014-11-07T00:54:51.856Z,"Egypt",earthquake
1994-01-31T21:28:06.480Z,28.372,34.884,10,4,md,,,,1.5,us,usp00067tp,2014-11-07T00:54:51.852Z,"Egypt",earthquake
1994-01-28T06:49:49.330Z,34.903,34.777,10,3.2,ml,,,,0.6,us,usp00067k1,2014-11-07T00:54:51.036Z,"Cyprus region",earthquake
1994-01-24T00:01:34.940Z,34.107,34.64,10,3.4,ml,,,,0.7,us,usp00067a7,2014-11-07T00:54:50.109Z,"Cyprus region",earthquake
1994-01-17T04:55:06.900Z,34.745,33.763,33,3.3,ml,,,,1.1,us,usp00066jv,2014-11-07T00:54:47.275Z,"Cyprus region",earthquake
1994-01-16T12:18:36.450Z,37.475,35.754,10,3.7,ml,,,,0,us,usp00066ht,2014-11-07T00:54:47.158Z,"central Turkey",earthquake
1994-01-13T15:29:57.280Z,30.162,31.446,10,3.5,mb,,,,1.2,us,usp00066ds,2014-11-07T00:54:46.699Z,"Egypt",earthquake
1994-01-13T11:56:37.310Z,37.334,30.58,10,3.6,ml,,,,1,us,usp00066dm,2014-11-07T00:54:46.690Z,"western Turkey",earthquake
1994-01-03T21:00:31.380Z,37.002,35.842,25.8,5,mb,,,,1.1,us,usp00065z9,2014-11-07T00:54:42.981Z,"central Turkey",earthquake
1994-01-03T08:21:01.650Z,29.991,34.054,10,3.7,mb,,,,0.9,us,usp00065yt,2014-11-07T00:54:42.799Z,"Egypt",earthquake
1994-01-02T07:49:23.690Z,28.745,33.305,31.1,3.5,mb,,,,1.4,us,usp00065xx,2014-11-07T00:54:42.335Z,"Egypt",earthquake
1994-01-01T03:10:30.280Z,28.647,34.609,10,3.9,mb,,,,1.3,us,usp00065wg,2014-11-07T00:54:41.376Z,"Egypt",earthquake
1993-12-31T10:26:17.300Z,29.145,34.751,10,4.1,mb,,,,1.4,us,usp00065ve,2014-11-07T00:54:39.364Z,"Egypt",earthquake
1993-12-20T04:55:04.620Z,37.059,29.968,5,3.3,ml,,,,0.6,us,usp00065cg,2014-11-07T00:54:37.322Z,"western Turkey",earthquake
1993-12-20T02:25:15.240Z,37.746,30.608,10,3.2,ml,,,,0.5,us,usp00065cb,2014-11-07T00:54:37.314Z,"western Turkey",earthquake
1993-12-13T23:57:06.300Z,36.798,32.778,10,3.5,ml,,,,0.5,us,usp000653j,2014-11-07T00:54:35.734Z,"central Turkey",earthquake
1993-12-13T22:20:58.650Z,36.761,31.984,10,3.7,mb,,,,1.3,us,usp000653b,2014-11-07T00:54:35.721Z,"western Turkey",earthquake
1993-12-04T23:34:11.160Z,28.886,34.903,10,4.5,ms,,,,1.3,us,usp00064ny,2014-11-07T00:54:33.347Z,"Egypt",earthquake
1993-12-04T17:27:32.520Z,36.331,31.043,10,3.7,md,,,,1.5,us,usp00064nd,2014-11-07T00:54:33.145Z,"western Turkey",earthquake
1993-11-25T02:54:13.910Z,28.712,34.676,10,3.1,md,,,,0.7,us,usp000646c,2014-11-07T00:54:27.115Z,"Egypt",earthquake
1993-11-24T19:31:46.240Z,28.776,34.703,10,3.8,md,,,,0.9,us,usp000645q,2014-11-07T00:54:27.062Z,"Egypt",earthquake
1993-11-12T20:34:54.340Z,33.758,35.628,10,4.2,mb,,,,1,us,usp00063mb,2014-11-07T00:54:24.463Z,"Lebanon - Syria region",earthquake
1993-11-08T01:06:02.990Z,28.698,34.673,13.8,4.9,mb,,,,1,us,usp00063be,2014-11-07T00:54:22.724Z,"Egypt",earthquake
1993-11-03T18:39:33.000Z,28.654,34.65,13,4.9,mb,,,,1,us,usp000634q,2014-11-07T00:54:20.956Z,"Egypt",earthquake
1993-10-21T00:35:04.330Z,28.898,34.698,10,4.4,mb,,,,0.9,us,usp00062bt,2014-11-07T00:54:13.984Z,"Egypt",earthquake
1993-10-18T20:51:15.570Z,28.896,34.57,9.3,4.8,mb,,,,1.2,us,usp000627u,2014-11-07T00:54:13.581Z,"Egypt",earthquake
1993-10-10T11:17:04.390Z,28.756,34.62,10,3.7,mb,,,,1.1,us,usp00061rm,2014-11-07T00:54:11.449Z,"Egypt",earthquake
1993-10-03T17:49:04.030Z,28.803,34.656,10,3.7,mb,,,,1.1,us,usp00061e8,2014-11-07T00:54:09.678Z,"Egypt",earthquake
1993-09-26T08:22:52.200Z,37.425,30.118,10,3.5,ml,,,,0.6,us,usp000612f,2014-11-07T00:54:02.870Z,"western Turkey",earthquake
1993-09-20T20:18:04.660Z,28.918,34.485,10,3.9,mb,,,,1.4,us,usp00060q0,2014-11-07T00:54:00.184Z,"Egypt",earthquake
1993-09-13T22:45:59.510Z,32.936,33.982,10,4.3,mb,,,,1.3,us,usp000609u,2014-11-07T00:53:57.995Z,"eastern Mediterranean Sea",earthquake
1993-09-12T23:15:54.540Z,28.594,34.578,23.2,3.4,mb,,,,1.4,us,usp000607x,2014-11-07T00:53:57.411Z,"Egypt",earthquake
1993-09-10T19:48:55.530Z,29.936,34.15,10,3.6,mb,,,,0.7,us,usp0006034,2014-11-07T00:53:56.753Z,"Egypt",earthquake
1993-08-26T15:44:48.620Z,37.413,30.527,10,3.4,ml,,,,0.7,us,usp0005z91,2014-11-07T00:53:48.933Z,"western Turkey",earthquake
1993-08-25T22:57:04.840Z,36.07,31.018,65.6,4.4,mb,,,,1,us,usp0005z71,2014-11-07T00:53:48.497Z,"western Turkey",earthquake
1993-08-22T07:08:37.180Z,25.635,36.318,10,4.2,mb,,,,0.5,us,usp0005yzk,2014-11-07T00:53:47.617Z,"western Saudi Arabia",earthquake
1993-08-20T23:10:00.480Z,28.764,34.687,10,4.5,mb,,,,1.4,us,usp0005yxj,2014-11-07T00:53:47.215Z,"Egypt",earthquake
1993-08-16T02:12:33.670Z,28.663,34.627,10,3.9,mb,,,,1.1,us,usp0005yms,2014-11-07T00:53:44.598Z,"Egypt",earthquake
1993-08-15T05:11:27.560Z,28.743,34.676,10.2,4.2,mb,,,,1.4,us,usp0005yjs,2014-11-07T00:53:44.304Z,"Egypt",earthquake
1993-08-13T01:11:08.490Z,29.167,34.669,10,4.3,mb,,,,1.3,us,usp0005yf1,2014-11-07T00:53:42.895Z,"Egypt",earthquake
1993-08-13T00:31:43.120Z,28.561,34.716,9,4.7,mb,,,,1.6,us,usp0005yey,2014-11-07T00:53:42.879Z,"Egypt",earthquake
1993-08-11T05:48:28.580Z,37.478,30.023,10,3.3,ml,,,,1,us,usp0005yb6,2014-11-07T00:53:42.379Z,"western Turkey",earthquake
1993-08-09T06:05:03.240Z,28.737,34.704,10,4.6,mb,,,,1.2,us,usp0005y5n,2014-11-07T00:53:41.279Z,"Egypt",earthquake
1993-08-07T18:57:06.500Z,34.791,31.613,10,3.6,mb,,,,0.7,us,usp0005y2w,2014-11-07T00:53:40.575Z,"Cyprus region",earthquake
1993-08-07T04:55:39.980Z,28.807,34.717,10,4.4,mb,,,,1,us,usp0005y1u,2014-11-07T00:53:40.255Z,"Egypt",earthquake
1993-08-03T20:53:51.900Z,28.672,34.567,10,4.7,mb,,,,1.3,us,usp0005xx3,2014-11-07T00:53:39.251Z,"Egypt",earthquake
1993-08-03T18:02:05.460Z,28.948,34.663,10,4.6,mb,,,,1.1,us,usp0005xwz,2014-11-07T00:53:39.223Z,"Egypt",earthquake
1993-08-03T17:50:20.630Z,28.668,34.786,10,4.6,mb,,,,1.3,us,usp0005xwy,2014-11-07T00:53:39.212Z,"Egypt",earthquake
1993-08-03T16:33:20.780Z,28.777,34.668,10,5.7,mw,,,,1.1,us,usp0005xws,2015-02-12T20:41:34.943Z,"Egypt",earthquake
1993-08-03T15:42:54.660Z,28.886,33.706,10,3.8,mb,,,,1.5,us,usp0005xwp,2014-11-07T00:53:39.075Z,"Egypt",earthquake
1993-08-03T13:44:59.900Z,28.607,34.638,10,5.1,ms,,,,1.1,us,usp0005xwj,2014-11-07T00:53:39.028Z,"Egypt",earthquake
1993-08-03T13:33:43.950Z,28.405,34.78,10,5,mb,,,,1.3,us,usp0005xwh,2014-11-07T00:53:39.007Z,"Egypt",earthquake
1993-08-03T13:29:42.460Z,29.679,34.141,10,4.6,mb,,,,1.3,us,usp0005xwf,2014-11-07T00:53:38.997Z,"Egypt",earthquake
1993-08-03T13:12:18.300Z,28.504,34.676,10,5.3,ms,,,,1.1,us,usp0005xwe,2014-11-07T00:53:38.971Z,"Egypt",earthquake
1993-08-03T12:54:06.360Z,28.6,34.777,10,5.1,mb,,,,1.3,us,usp0005xwb,2014-11-07T00:53:38.903Z,"Egypt",earthquake
1993-08-03T12:43:05.360Z,28.729,34.553,10,6.1,mw,,,,1.3,us,usp0005xw9,2015-02-12T21:50:54.231Z,"Egypt",earthquake
1993-08-03T12:31:20.190Z,28.549,34.608,10,4.5,mb,,,,1.4,us,usp0005xw8,2014-11-07T00:53:38.735Z,"Egypt",earthquake
1993-08-02T23:16:44.840Z,31.236,35.278,10,4.1,md,,,,0.2,us,usp0005xv6,2014-11-07T00:53:38.281Z,"Dead Sea region",earthquake
1993-07-31T17:53:01.430Z,29.394,34.475,10,4.4,mb,,,,1.3,us,usp0005xr9,2014-11-07T00:53:34.927Z,"Egypt",earthquake
1993-07-30T23:34:10.810Z,28.864,34.821,18,4.7,mb,,,,1.2,us,usp0005xq4,2014-11-07T00:53:34.796Z,"Egypt",earthquake
1993-07-30T11:46:20.090Z,33.727,36.173,33,3.7,ml,,,,0.8,us,usp0005xp8,2014-11-07T00:53:34.718Z,"Lebanon - Syria region",earthquake
1993-07-26T00:07:49.770Z,28.274,34.485,10,3.7,md,,,,0.6,us,usp0005xd5,2014-11-07T00:53:33.926Z,"Egypt",earthquake
1993-07-21T01:21:57.780Z,37.144,36.868,34,4.2,mb,,,,0.9,us,usp0005x2r,2014-11-07T00:53:32.307Z,"central Turkey",earthquake
1993-07-19T08:53:46.930Z,27.24,35.029,10,4,md,,,,0.4,us,usp0005wyb,2014-11-07T00:53:31.858Z,"western Saudi Arabia",earthquake
1993-06-20T10:15:10.370Z,33.638,34.713,10,4.3,mb,,,,1,us,usp0005uwv,2014-11-07T00:53:17.603Z,"eastern Mediterranean Sea",earthquake
1993-06-13T06:16:05.410Z,29.572,30.772,10,4.3,mb,,,,1.4,us,usp0005ug8,2014-11-07T00:53:14.788Z,"Egypt",earthquake
1993-05-24T21:47:21.740Z,29.128,32.436,10,3.4,md,,,,0.5,us,usp0005te2,2014-11-07T00:53:03.891Z,"Egypt",earthquake
1993-05-24T09:34:47.040Z,35.254,33.829,10,3.4,mb,,,,0.8,us,usp0005tcw,2014-11-07T00:53:03.800Z,"Cyprus region",earthquake
1993-05-23T04:57:51.310Z,37.769,30.528,10,3.2,ml,,,,0.5,us,usp0005taj,2014-11-07T00:53:03.336Z,"western Turkey",earthquake
1993-05-20T08:01:22.810Z,36.827,30.235,30.9,3.5,ml,,,,1.1,us,usp0005t59,2014-11-07T00:53:02.799Z,"western Turkey",earthquake
