eventID,minute,longitude,magnitudeType,hour,Agency,magnitude,year,depth,month,dtime,second,catalogue,day,latitude
2626,57,31.251,MB,19,,4.6,2007,54.9,1,2007.0488545,55.53,ANSS,18,35.295
28522,58,31.1473,MD,2,,3.2,2007,6.0,1,2007.04965458,26.83,KOERI,19,35.336
22905,58,31.1008,MW,2,NIC,3.4,2007,5.9,1,2007.04965459,27.0,IRIS,19,35.2597
22916,37,37.0786,MD,23,ISK,3.2,2007,5.0,1,2007.06297121,40.0,IRIS,23,37.4453
22941,28,33.3344,MW,6,NIC,3.0,2007,9.6,1,2007.082931,32.0,IRIS,31,36.9577
22944,46,37.3495,MD,21,CSEM,3.3,2007,10.0,1,2007.08467688,10.0,IRIS,31,39.6798
28517,4,35.8577,MD,23,,3.1,2007,14.6,2,2007.08756521,16.43,KOERI,1,35.9833
22949,46,34.1154,MW,15,NIC,3.2,2007,25.3,2,2007.08947162,17.0,IRIS,2,36.2906
22950,46,31.089,MW,16,NIC,3.0,2007,10.0,2,2007.0895859,21.0,IRIS,2,34.5681
2635,22,38.762,MB,18,,3.6,2007,5.0,2,2007.09250847,27.0,ANSS,3,38.046
22959,0,38.7563,MD,8,DDA,3.1,2007,10.0,2,2007.09680391,8.0,IRIS,5,38.0528
22962,50,32.233,MW,0,NIC,3.0,2007,13.0,2,2007.09872615,28.0,IRIS,6,34.739
22964,59,32.738,MW,8,NIC,3.1,2007,55.0,2,2007.09965608,14.0,IRIS,6,35.029
22968,36,30.4181,MW,2,GII,3.0,2007,97.3,2,2007.10166778,35.0,IRIS,7,37.113
28513,36,30.3472,MD,2,,3.8,2007,80.8,2,2007.10166778,35.23,KOERI,7,37.2238
2636,22,39.043,MW,2,,3.0,2007,2.6,2,2007.10712123,55.0,ANSS,9,38.39
22982,38,39.0473,MD,4,DDA,3.1,2007,2.2,2,2007.10737985,51.0,IRIS,9,38.3741
28508,26,39.111,MD,5,,4.0,2007,6.5,2,2007.10746961,1.65,KOERI,9,38.4432
22984,52,39.1487,MD,5,CSEM,3.9,2007,0.7,2,2007.10751925,7.0,IRIS,9,38.4143
22986,59,39.072,MD,7,CSEM,3.1,2007,3.4,2,2007.10776164,31.0,IRIS,9,38.4358
22988,51,39.0819,MD,8,DDA,3.0,2007,3.4,2,2007.10786114,49.0,IRIS,9,38.4257
8414,14,35.5323,MB,22,,3.4,2007,10.0,2,2007.10938763,8.393,GII,9,31.0937
23003,2,30.9832,MW,2,CSEM,3.4,2007,8.4,2,2007.11256123,11.0,IRIS,11,35.4417
2639,43,39.119,MB,3,,3.4,2007,2.3,2,2007.11275304,0.0,ANSS,11,38.405
23007,23,39.0731,ML,6,DDA,3.1,2007,11.5,2,2007.11305895,47.0,IRIS,11,38.4552
23009,7,36.9891,MD,13,GRAL,3.8,2007,10.0,2,2007.11382775,52.0,IRIS,11,33.689
2640,51,39.266,MB,17,,3.3,2007,10.0,2,2007.11436781,43.24,ANSS,11,38.279
23016,41,38.6396,MD,7,DDA,3.4,2007,6.9,2,2007.11868541,3.0,IRIS,13,38.2417
2643,59,34.067,MB,11,,3.1,2007,5.0,2,2007.12191629,12.0,ANSS,14,39.82
23029,22,31.8183,MW,0,NIC,3.0,2007,56.5,2,2007.12880917,6.0,IRIS,17,35.8242
23030,39,39.1221,MD,5,CSEM,3.9,2007,3.5,2,2007.12941365,49.0,IRIS,17,38.4469
23033,54,34.0843,MW,3,NIC,3.1,2007,37.5,2,2007.13195275,22.0,IRIS,18,34.9184
23035,35,38.4135,MD,8,DDA,3.0,2007,10.0,2,2007.13522771,41.0,IRIS,19,39.6337
23039,9,32.2811,MW,4,CSEM,3.0,2007,10.0,2,2007.13746125,38.0,IRIS,20,34.6429
2648,5,39.275,MW,11,,3.0,2007,6.0,2,2007.14099216,28.63,ANSS,21,38.318
23066,3,39.3373,MD,17,ISK,3.3,2007,5.1,2,2007.14167399,51.0,IRIS,21,38.4357
2650,49,35.849,MB,20,,3.0,2007,16.6,2,2007.14484291,26.0,ANSS,22,37.451
23082,14,39.2747,MD,22,DDA,3.1,2007,5.4,2,2007.14500542,51.0,IRIS,22,38.3491
23086,40,39.2793,MD,0,DDA,3.1,2007,4.5,2,2007.14528269,35.0,IRIS,23,38.3578
23090,13,39.2713,MD,11,ISK,3.0,2007,1.5,2,2007.14648636,14.0,IRIS,23,38.3623
23102,7,32.114,MW,6,NIC,3.8,2007,55.0,2,2007.14864498,48.0,IRIS,24,34.541
23107,47,39.314,MD,2,DDA,3.1,2007,5.3,2,2007.15100384,37.0,IRIS,25,38.4632
23110,9,39.2497,MD,8,DDA,3.3,2007,3.7,2,2007.15161584,17.0,IRIS,25,38.3856
23120,17,39.3055,MD,8,DDA,3.2,2007,2.0,2,2007.1543717,46.0,IRIS,26,38.4229
23128,37,39.2824,MD,4,DDA,3.0,2007,3.7,2,2007.15943151,12.0,IRIS,28,38.3848
23129,47,31.149,MW,6,NIC,3.3,2007,65.4,2,2007.15967989,45.0,IRIS,28,36.6603
2656,55,39.312,MB,19,,3.3,2007,10.0,2,2007.16117878,33.95,ANSS,28,38.164
23135,40,38.1856,MD,22,DDA,3.9,2007,10.0,2,2007.16149325,51.0,IRIS,28,39.2793
23138,11,39.2311,MD,23,DDA,3.3,2007,4.2,2,2007.16155118,18.0,IRIS,28,38.3715
2658,27,39.2,MB,23,,4.7,2007,5.0,2,2007.1615825,45.7,ANSS,28,38.4
23140,28,39.259,MD,23,DDA,4.3,2007,4.2,2,2007.16158425,41.0,IRIS,28,38.3116
23145,31,39.8151,MD,6,DDA,3.4,2007,5.9,3,2007.16238924,47.0,IRIS,1,38.2203
23161,34,39.2699,MD,3,DDA,3.2,2007,5.7,3,2007.16479255,58.0,IRIS,2,38.3685
23174,48,32.5365,MW,1,NIC,3.0,2007,4.4,3,2007.17554798,1.0,IRIS,6,37.3572
23176,21,39.3546,MD,17,DDA,3.3,2007,0.2,3,2007.17732433,40.0,IRIS,6,38.4191
23196,57,32.4831,MW,10,NIC,3.4,2007,9.3,3,2007.18755181,14.0,IRIS,10,37.7081
23202,5,39.8198,MD,18,ISK,3.1,2007,7.5,3,2007.19110553,4.0,IRIS,11,35.7593
2663,11,35.876,MC,20,,4.1,2007,6.3,3,2007.19134664,47.77,ANSS,11,36.557
23213,1,39.8811,MD,11,ISK,3.0,2007,5.2,3,2007.19577822,2.0,IRIS,13,35.3793
23231,41,33.3334,MW,4,NIC,3.4,2007,59.3,3,2007.20875511,41.0,IRIS,18,35.0222
28468,24,33.2935,MD,5,,3.2,2007,32.5,3,2007.20883638,23.93,KOERI,18,34.3483
2665,9,31.449,M,7,,3.0,2007,45.0,3,2007.21999492,19.72,ANSS,22,35.841
23260,47,31.3043,MW,10,NIC,3.0,2007,5.2,3,2007.22588917,21.0,IRIS,24,35.5897
23270,41,33.2505,MW,6,NIC,3.5,2007,14.9,3,2007.23090081,28.0,IRIS,26,34.2812
2670,56,30.93,MB,16,,3.0,2007,6.6,3,2007.2430306,53.0,ANSS,30,37.999
23294,9,30.9089,MD,17,DDA,3.8,2007,6.9,3,2007.24305372,2.0,IRIS,30,37.9651
2678,23,30.916,MW,19,,3.2,2007,5.9,3,2007.24331038,56.07,ANSS,30,37.994
2683,10,30.934,MB,20,,3.1,2007,8.1,3,2007.24339938,42.92,ANSS,30,38.002
2688,49,30.926,MB,20,,3.1,2007,6.8,3,2007.24347304,25.65,ANSS,30,37.995
23325,15,30.9383,MD,0,DDA,3.1,2007,10.0,3,2007.24386523,34.0,IRIS,31,37.979
2696,20,30.968,MB,1,,3.1,2007,9.2,3,2007.24398969,59.0,ANSS,31,38.174
23370,16,31.9828,MW,14,NIC,3.3,2007,38.8,4,2007.24820456,19.0,IRIS,1,35.3874
23381,26,33.507,MD,22,ISK,3.0,2007,10.0,4,2007.25187617,7.0,IRIS,2,39.2227
23396,42,30.3401,MB,17,GII,3.2,2007,10.0,4,2007.26503472,15.0,IRIS,7,30.2476
23402,34,35.731,MD,5,CSEM,3.1,2007,3.0,4,2007.26912887,8.0,IRIS,9,38.0675
2700,39,30.95,MB,21,,3.0,2007,6.7,4,2007.27370491,18.0,ANSS,10,38.014
2702,0,30.923,MW,22,,3.0,2007,5.8,4,2007.27374538,34.24,ANSS,10,38.005
2704,35,30.94,MC,0,,3.4,2007,5.9,4,2007.27403946,8.44,ANSS,11,38.009
2707,57,30.921,MB,9,,3.1,2007,3.6,4,2007.27511031,58.72,ANSS,11,38.051
2708,6,30.99,MB,10,,4.2,2007,3.5,4,2007.27512684,40.01,ANSS,11,37.914
8419,2,34.8554,MB,22,,3.0,2007,6.0,4,2007.2819677,13.43,GII,13,27.7075
2710,30,39.308,MB,4,,3.0,2007,5.0,4,2007.28270665,37.0,ANSS,14,38.304
2711,21,31.243,ML,13,,3.1,2007,8.2,4,2007.29741627,59.37,ANSS,19,38.583
23488,31,36.4677,MD,23,CSEM,3.3,2007,1.5,4,2007.29857614,37.0,IRIS,19,37.8559
23490,41,31.7927,MW,7,NIC,3.9,2007,4.5,4,2007.29950882,50.0,IRIS,20,35.7488
23492,22,39.1783,MD,17,DDA,3.2,2007,11.0,4,2007.30061317,17.0,IRIS,20,38.3336
28426,37,32.0647,MD,21,,3.3,2007,5.2,4,2007.31479684,13.09,KOERI,25,34.1242
23519,39,31.432,MW,15,NIC,3.5,2007,14.5,4,2007.32781488,30.0,IRIS,30,35.7061
23520,14,31.9202,MW,21,CSEM,3.3,2007,2.0,4,2007.32845145,5.0,IRIS,30,34.9924
23525,53,39.2394,MD,22,CSEM,3.1,2007,2.0,5,2007.33138039,32.0,IRIS,1,38.3804
23543,8,36.6061,MD,22,DDA,3.2,2007,7.2,5,2007.34225289,7.0,IRIS,5,36.6079
23553,37,38.964,MD,9,DDA,3.1,2007,2.6,5,2007.34904338,12.0,IRIS,8,39.9177
23562,57,35.5378,MD,2,CSEM,3.0,2007,10.0,5,2007.35376275,42.0,IRIS,10,38.8831
23587,49,39.349,MD,18,ISK,3.3,2007,8.0,5,2007.37201234,41.0,IRIS,16,39.921
2720,27,33.284,MB,23,,3.0,2007,6.4,5,2007.3780208,44.0,ANSS,18,37.314
23604,17,39.2982,MD,17,CSEM,3.4,2007,10.0,5,2007.39375558,56.0,IRIS,24,38.4155
23621,25,39.0918,MD,23,DDA,3.2,2007,0.2,6,2007.41637234,18.0,IRIS,1,38.4336
23636,7,33.476,MW,1,NIC,3.0,2007,57.9,6,2007.43026465,6.0,IRIS,7,34.8885
2721,7,33.4,M,1,,3.1,2007,51.0,6,2007.4302647,7.5,ANSS,7,35.1
23638,56,32.0861,MW,4,NIC,3.2,2007,57.7,6,2007.43070044,9.0,IRIS,7,34.5491
23653,24,32.738,MW,13,CSEM,3.1,2007,5.0,6,2007.44262725,53.0,IRIS,11,34.7307
23654,31,32.74,MW,13,NIC,3.1,2007,20.0,6,2007.44263889,0.0,IRIS,11,34.778
23661,54,35.754,MB,21,GII,3.4,2007,6.9,6,2007.44907648,36.0,IRIS,13,35.9888
23662,17,32.4032,MW,6,NIC,3.1,2007,55.5,6,2007.45003279,14.0,IRIS,14,35.2988
23666,31,37.8418,MD,3,DDA,3.0,2007,7.0,6,2007.4524571,27.0,IRIS,15,37.4438
23672,50,38.7859,MC,13,CSEM,3.2,2007,17.4,6,2007.4591139,16.0,IRIS,17,35.1263
23706,54,35.8452,MD,3,ISK,3.3,2007,10.2,6,2007.47989862,43.0,IRIS,25,36.9761
23725,10,30.94,MD,9,ISK,3.1,2007,13.0,7,2007.49693851,53.0,IRIS,1,35.899
23736,3,39.5618,MD,0,DDA,3.2,2007,10.0,7,2007.50411691,51.0,IRIS,4,39.8109
23755,2,36.9691,MD,10,CSEM,3.0,2007,0.9,7,2007.52443439,43.0,IRIS,11,37.8196
23767,30,31.1736,MW,21,NIC,3.1,2007,13.5,7,2007.53944086,7.0,IRIS,16,36.0866
23773,7,39.919,MD,8,DDA,3.0,2007,8.1,7,2007.54887275,31.0,IRIS,20,36.2847
28402,7,39.873,MD,8,,4.1,2007,7.7,7,2007.54887291,36.01,KOERI,20,36.5563
23786,25,32.1894,MW,0,NIC,3.0,2007,35.0,7,2007.55895183,5.0,IRIS,24,35.6469
23788,52,36.0479,MD,8,DDA,3.4,2007,10.0,7,2007.55991765,43.0,IRIS,24,39.0881
2723,28,33.189,M,9,,3.2,2007,54.0,7,2007.56546481,18.4,ANSS,26,35.048
8432,28,33.402,MB,9,,4.2,2007,6.0,7,2007.5654649,20.93,GII,26,34.6647
2724,7,32.573,MB,16,,4.3,2007,4.8,7,2007.56622355,6.0,ANSS,26,38.77
8433,6,32.8403,MD,0,,3.3,2007,10.0,7,2007.57261541,39.623,GII,29,34.4181
23827,26,34.1925,MW,4,NIC,3.1,2007,6.7,8,2007.59502756,29.0,IRIS,6,34.578
2729,26,31.391,MB,5,,4.2,2007,10.4,8,2007.59514092,4.0,ANSS,6,36.03
2730,35,38.097,MB,19,,3.1,2007,10.0,8,2007.59675686,24.4,ANSS,6,39.388
23830,35,38.5839,MB,19,NEIC,4.2,2007,10.0,8,2007.59675688,25.0,IRIS,6,39.5474
8435,26,34.8693,MD,22,,3.2,2007,10.0,8,2007.6080412,27.271,GII,10,33.5033
23838,15,32.3003,MW,0,NIC,3.1,2007,5.5,8,2007.60824835,20.0,IRIS,11,34.6689
2731,28,33.255,M,12,,3.0,2007,51.0,8,2007.61786158,2.88,ANSS,14,34.978
2733,9,31.165,M,6,,3.1,2007,46.0,8,2007.62535999,12.61,ANSS,17,36.575
23861,7,34.0155,MD,23,CSEM,3.2,2007,0.7,8,2007.63277683,30.0,IRIS,19,38.2717
2736,53,37.434,MB,2,,3.3,2007,5.0,8,2007.64416505,9.0,ANSS,24,38.139
2738,27,33.757,M,16,,3.0,2007,56.0,8,2007.6484548,50.48,ANSS,25,35.71
23887,1,37.512,MD,7,CSEM,3.3,2007,7.2,8,2007.65285601,7.0,IRIS,27,39.523
8440,55,33.5275,MB,19,,3.0,2007,7.0,8,2007.65706874,19.875,GII,28,34.8644
23894,18,33.5639,MW,1,CSEM,3.0,2007,7.9,8,2007.65768325,19.0,IRIS,29,34.362
23901,29,36.3144,MD,15,DDA,3.1,2007,4.6,8,2007.66478295,55.0,IRIS,31,37.747
23904,38,32.138,MW,21,NIC,3.2,2007,11.9,8,2007.6654844,36.0,IRIS,31,34.6519
23916,0,30.9531,MW,16,NIC,3.3,2007,111.0,9,2007.68401963,43.0,IRIS,7,37.0119
23921,38,32.36,MW,2,NIC,3.3,2007,21.0,9,2007.6879727,27.0,IRIS,9,35.087
23928,32,32.3118,MW,9,CSEM,3.2,2007,1.3,9,2007.69697974,33.0,IRIS,12,34.8183
28380,32,32.5355,MD,9,,3.8,2007,21.4,9,2007.69697984,36.19,KOERI,12,34.8648
23929,7,36.6367,MD,22,DDA,3.8,2007,10.0,9,2007.69841644,41.0,IRIS,12,38.5296
23930,35,31.7285,MW,2,NIC,3.1,2007,10.0,9,2007.69892612,34.0,IRIS,13,31.8128
2744,26,36.986,MB,5,,3.1,2007,5.0,9,2007.70473147,51.67,ANSS,15,37.869
2745,28,36.977,MB,23,,4.5,2007,6.2,9,2007.70678995,48.0,ANSS,15,37.831
28376,40,39.9792,MD,22,,3.0,2007,2.8,9,2007.71217675,6.11,KOERI,17,39.4737
23947,29,33.3824,MW,17,NIC,3.1,2007,14.2,9,2007.71706548,37.0,IRIS,19,34.6125
28375,9,31.0843,MD,22,,3.3,2007,34.6,9,2007.72581784,51.5,KOERI,22,36.2878
8446,9,34.3705,MD,14,,3.3,2007,4.0,9,2007.73312382,52.859,GII,25,28.644
23967,26,33.817,MW,0,GII,3.9,2007,3.5,9,2007.73429715,35.0,IRIS,26,28.0612
23991,40,31.0618,MW,22,NIC,3.0,2007,54.7,10,2007.75601234,5.0,IRIS,3,36.0749
24005,12,37.9688,MD,19,DDA,3.0,2007,10.0,10,2007.77479569,37.0,IRIS,10,37.9486
24011,32,33.8757,MD,5,CSEM,3.0,2007,10.0,10,2007.77871544,50.0,IRIS,12,37.912
24015,58,36.2987,MD,17,DDA,3.1,2007,5.0,10,2007.78561371,34.0,IRIS,14,37.1274
24023,13,33.849,MW,2,NIC,3.0,2007,15.0,10,2007.78929449,11.0,IRIS,16,34.534
24029,53,31.9921,MW,12,NIC,3.0,2007,32.0,10,2007.7959922,30.0,IRIS,18,34.4023
24043,24,32.871,MW,9,NIC,3.2,2007,20.0,10,2007.80655422,54.0,IRIS,22,34.447
24063,43,30.8305,MB,14,GII,3.0,2007,10.0,10,2007.82907725,0.0,IRIS,30,30.0438
24072,35,31.5411,MW,19,NIC,3.0,2007,59.3,10,2007.83237433,57.0,IRIS,31,35.8246
2753,35,31.801,MC,19,,3.8,2007,40.0,10,2007.83237438,58.56,ANSS,31,35.955
24080,6,32.4235,MD,23,CSEM,3.0,2007,0.5,11,2007.838254,18.0,IRIS,2,39.3552
2754,57,31.072,M,0,,3.6,2007,67.7,11,2007.83846521,19.0,ANSS,3,36.264
24107,45,31.2192,MB,19,HLW,3.7,2007,35.0,11,2007.86800859,19.0,IRIS,13,32.1826
24122,21,31.1939,MW,6,CSEM,3.8,2007,9.8,11,2007.88017872,56.0,IRIS,18,35.3892
24130,14,32.725,MW,3,NIC,3.0,2007,10.0,11,2007.88530204,45.0,IRIS,20,34.877
8454,18,35.5562,MB,9,,3.3,2007,10.0,11,2007.88599461,45.877,GII,20,31.6833
28362,3,32.0593,MD,9,,3.0,2007,9.5,11,2007.8914456,48.45,KOERI,22,34.6937
8456,3,32.4193,MD,9,,3.8,2007,10.0,11,2007.89144574,52.842,GII,22,34.5336
24140,55,34.3208,MW,14,NIC,3.1,2007,6.7,11,2007.89211473,30.0,IRIS,22,36.6948
24145,55,31.9923,MW,12,CSEM,3.2,2007,5.9,11,2007.89462633,36.0,IRIS,23,34.3789
8457,19,34.9445,MB,22,,4.3,2007,13.0,11,2007.89569997,54.34,GII,23,31.861
24149,16,31.028,MB,4,HLW,3.1,2007,89.3,11,2007.8991178,19.0,IRIS,25,36.6259
24153,49,30.2524,MB,15,HLW,3.2,2007,35.0,11,2007.90317653,35.0,IRIS,26,35.3307
2762,58,33.275,M,16,,3.1,2007,66.0,11,2007.90330706,11.4,ANSS,26,35.174
2763,10,30.931,M,15,,3.2,2007,133.4,11,2007.90584104,3.15,ANSS,27,37.155
24161,53,38.216,MD,4,ISK,3.4,2007,8.0,11,2007.91014678,9.0,IRIS,29,36.162
24166,4,33.9375,MW,17,NIC,3.1,2007,54.3,11,2007.91427816,36.0,IRIS,30,34.8139
8460,38,35.5527,MB,7,,3.7,2007,9.0,12,2007.91868005,14.208,GII,2,31.6727
24174,33,33.1496,MW,8,NIC,3.0,2007,64.2,12,2007.92426421,16.0,IRIS,4,35.2365
24177,24,39.62,MD,14,ISK,3.0,2007,5.0,12,2007.92767161,12.0,IRIS,5,36.036
8461,27,33.0159,MB,15,,3.2,2007,15.0,12,2007.93327219,51.872,GII,7,28.3435
24186,7,32.2479,MW,10,CSEM,3.9,2007,16.9,12,2007.9354024,30.0,IRIS,8,34.7303
24191,27,34.5568,MW,6,GII,3.1,2007,10.0,12,2007.94046268,11.0,IRIS,10,28.1605
24198,38,34.8086,MW,8,GII,3.5,2007,10.0,12,2007.94345148,6.0,IRIS,11,28.6364
2773,38,34.87,MC,8,,4.3,2007,1.0,12,2007.94345158,8.9,ANSS,11,28.84
2774,6,33.051,MW,18,,3.2,2007,5.0,12,2007.95001199,18.0,ANSS,13,38.827
28353,29,39.997,MD,4,,3.2,2007,5.0,12,2007.95119803,41.22,KOERI,14,39.2558
24210,44,33.9468,MW,19,NIC,3.1,2007,53.4,12,2007.95293782,7.0,IRIS,14,34.889
2775,59,39.296,MC,21,,3.8,2007,5.0,12,2007.95319481,11.61,ANSS,14,38.261
24227,47,31.393,MW,14,NIC,3.0,2007,46.0,12,2007.96333273,41.0,IRIS,18,35.444
28347,48,33.0678,MW,9,,3.2,2007,6.6,12,2007.96824291,28.37,KOERI,20,39.4232
2781,48,33.212,MW,9,,5.7,2007,10.0,12,2007.96824296,29.95,ANSS,20,39.417
24245,56,33.0852,ML,9,ISK,4.3,2007,10.0,12,2007.96825837,36.0,IRIS,20,39.4111
24246,10,33.1268,ML,10,CSEM,4.8,2007,10.0,12,2007.96828517,41.0,IRIS,20,39.389
24248,16,33.0596,MD,10,DDA,3.2,2007,10.0,12,2007.96829544,5.0,IRIS,20,39.3905
24262,40,33.1217,MD,11,CSEM,3.4,2007,10.0,12,2007.96845678,53.0,IRIS,20,39.3363
24272,34,33.1912,MD,12,CSEM,3.2,2007,10.0,12,2007.96855869,27.0,IRIS,20,39.323
24295,50,33.174,MD,21,DDA,3.1,2007,10.0,12,2007.96961625,18.0,IRIS,20,39.3633
24296,20,33.1802,MD,22,DDA,3.8,2007,10.0,12,2007.96967415,44.0,IRIS,20,39.36
2783,44,33.145,MC,21,,3.3,2007,5.0,12,2007.97234554,49.02,ANSS,21,39.372
28334,46,33.1732,MD,19,,3.1,2007,5.3,12,2007.9748603,34.39,KOERI,22,39.3208
28332,2,33.1107,MD,5,,3.3,2007,9.4,12,2007.97591776,22.49,KOERI,23,39.3825
2784,44,32.407,MC,17,,3.4,2007,3.1,12,2007.97736701,6.0,ANSS,23,37.025
2785,55,35.738,ML,23,,3.0,2007,5.0,12,2007.97807294,8.33,ANSS,23,37.506
24375,28,39.0808,MD,14,DDA,3.1,2007,4.6,12,2007.98247511,55.0,IRIS,25,38.414
2786,47,33.162,MW,23,,3.1,2007,8.3,12,2007.98627698,10.77,ANSS,26,39.446
28324,55,33.067,MD,23,,3.9,2007,3.9,12,2007.98629291,33.13,KOERI,26,39.3842
24419,47,33.0967,MB,13,NEIC,3.0,2007,3.8,12,2007.98787668,59.0,IRIS,27,39.4557
2788,48,33.21,MB,13,,4.7,2007,13.6,12,2007.98787672,0.13,ANSS,27,39.451
24425,56,33.1143,ML,17,ISK,3.1,2007,10.0,12,2007.988349,14.0,IRIS,27,39.4166
24427,38,33.0439,MD,20,ISK,3.3,2007,1.8,12,2007.98865725,15.0,IRIS,27,39.4228
24448,44,33.0761,MD,23,DDA,3.0,2007,1.2,12,2007.99175193,49.0,IRIS,28,39.4082
28318,54,33.1863,MD,11,,3.1,2007,5.0,12,2007.9931398,16.67,KOERI,29,39.3563
2789,21,35.743,MB,0,,3.0,2008,5.0,1,2008.00004114,41.0,ANSS,1,37.569
24481,46,33.1638,MD,12,CSEM,3.9,2008,10.0,1,2008.00145387,15.0,IRIS,1,39.3789
2790,3,33.173,ML,5,,3.7,2008,5.0,1,2008.00877206,13.56,ANSS,4,39.366
8467,28,36.2551,MD,5,,3.0,2008,8.0,1,2008.0115515,6.248,GII,5,32.0732
24518,17,33.1613,MD,11,DDA,3.8,2008,2.6,1,2008.01221482,42.0,IRIS,5,39.3222
24544,26,33.0633,ML,18,DDA,3.0,2008,10.0,1,2008.01849313,37.0,IRIS,7,39.4479
24553,41,31.7027,MW,2,CSEM,3.1,2008,19.0,1,2008.02216353,4.0,IRIS,9,36.2175
24562,25,33.105,MD,4,CSEM,3.3,2008,5.4,1,2008.02509383,27.0,IRIS,10,39.3719
24572,7,33.0684,MD,16,CSEM,3.1,2008,4.3,1,2008.02915876,50.0,IRIS,11,39.4316
24573,2,30.6009,MD,18,DDA,3.8,2008,8.0,1,2008.02937712,55.0,IRIS,11,37.2346
24584,14,32.8011,MW,19,CSEM,3.0,2008,5.8,1,2008.03224521,31.0,IRIS,12,34.4087
24651,55,31.3176,MW,13,CSEM,3.0,2008,10.0,1,2008.05076522,18.0,IRIS,19,35.5096
24654,57,33.57,MW,19,NIC,3.2,2008,16.0,1,2008.05145201,16.0,IRIS,19,34.279
24656,1,33.1194,MD,22,CSEM,3.2,2008,5.5,1,2008.05168725,15.0,IRIS,19,39.4162
24662,45,33.2157,MD,14,CSEM,3.1,2008,1.6,1,2008.05359261,27.0,IRIS,20,39.3516
24668,3,38.1238,MD,21,CSEM,3.4,2008,3.7,1,2008.05704257,43.0,IRIS,21,38.0342
24674,26,37.4472,MD,6,CSEM,3.4,2008,10.0,1,2008.05811128,58.0,IRIS,22,37.6268
28302,31,38.6157,ML,16,,3.1,2008,5.0,1,2008.05925909,54.69,KOERI,22,39.5397
24681,15,31.7527,MW,18,NIC,3.1,2008,4.1,1,2008.05945504,11.0,IRIS,22,36.5064
24682,18,31.7395,MW,18,NIC,3.0,2008,3.2,1,2008.05946105,21.0,IRIS,22,36.5612
28299,54,33.0347,MD,22,,3.1,2008,5.0,1,2008.06544877,7.04,KOERI,24,34.448
24704,54,33.0694,MW,22,CSEM,3.3,2008,14.0,1,2008.06544892,12.0,IRIS,24,34.6045
24709,57,33.0653,MD,6,CSEM,3.1,2008,10.0,1,2008.06909896,55.0,IRIS,26,39.4472
24712,1,33.1677,MW,14,CSEM,3.3,2008,22.1,1,2008.06990314,45.0,IRIS,26,35.1115
24715,40,36.7276,MD,2,ISK,3.3,2008,7.9,1,2008.07134354,54.0,IRIS,27,36.8533
24723,31,33.1825,MD,1,DDA,3.0,2008,7.0,1,2008.08214158,54.0,IRIS,31,39.3488
24724,47,37.8075,MD,1,DDA,4.0,2008,8.8,1,2008.08217102,25.0,IRIS,31,35.146
24727,7,39.0749,MD,14,CSEM,3.1,2008,0.3,1,2008.08357487,18.0,IRIS,31,38.5882
2792,11,33.065,MB,9,,3.5,2008,5.0,2,2008.08574501,3.0,ANSS,1,39.415
24760,7,32.5924,MW,19,NIC,3.3,2008,22.0,2,2008.09780605,42.0,IRIS,5,34.1707
24762,17,35.7766,MD,6,GRAL,3.2,2008,11.9,2,2008.09907717,38.0,IRIS,6,35.9104
24765,27,32.211,MW,9,NIC,3.0,2008,31.0,2,2008.09943768,38.0,IRIS,6,34.779
24789,47,35.3684,MB,23,NEIC,3.2,2008,5.7,2,2008.1147295,2.0,IRIS,11,33.3118
8474,36,35.4059,MB,10,,3.2,2008,3.0,2,2008.1241581,17.239,GII,15,33.3271
2797,58,31.57,ML,3,,3.0,2008,9.9,2,2008.13433316,57.0,ANSS,19,35.983
24842,53,35.4148,MB,8,HLW,3.0,2008,9.1,2,2008.13762399,21.0,IRIS,20,33.3304
24882,45,35.5561,MD,23,CSEM,3.0,2008,22.3,2,2008.15844335,59.0,IRIS,27,37.0915
24894,6,39.2297,MD,0,CSEM,3.0,2008,10.0,3,2008.16394603,7.0,IRIS,1,38.2992
2799,23,30.837,M,8,,3.0,2008,87.3,3,2008.16488981,31.59,ANSS,1,37.13
24910,49,31.552,MW,17,NIC,3.2,2008,10.0,3,2008.17142791,22.0,IRIS,3,35.152
28284,48,38.9292,MD,21,,3.8,2008,5.0,3,2008.1718812,16.16,KOERI,3,36.883
2800,44,33.858,M,18,,3.2,2008,46.0,3,2008.17972907,24.66,ANSS,6,35.074
2802,59,32.936,M,5,,3.0,2008,51.0,3,2008.19740281,10.76,ANSS,13,35.121
2803,4,33.816,M,11,,3.2,2008,54.0,3,2008.19798131,4.26,ANSS,13,35.115
2804,15,32.951,MB,10,,3.0,2008,14.9,3,2008.20335389,38.0,ANSS,15,39.501
24991,33,31.4436,MB,23,GII,3.0,2008,10.0,3,2008.21033147,6.0,IRIS,17,30.1197
8482,6,34.7002,MD,9,,3.0,2008,10.0,3,2008.21688407,34.75,GII,20,27.6506
8483,3,32.1513,MD,23,,3.5,2008,32.0,3,2008.21847112,1.202,GII,20,34.3915
25010,38,32.968,MW,8,NIC,3.0,2008,40.0,3,2008.22229559,40.0,IRIS,22,34.771
8484,54,35.2423,MB,23,,3.1,2008,10.0,3,2008.22676582,39.484,GII,23,27.3473
25025,9,35.7331,MD,2,CSEM,3.0,2008,8.2,3,2008.23521826,26.0,IRIS,27,37.4918
