event_id,Year,Mo,Da,Ho,Mi,Se,Ax,Lat,Lon,LatUnc,LonUnc,H,I0,Mw,MwUnc,TMW
20099,1989,6,6,17,28,0,SHARE,41.08,43.55,10,10,5,,4.06,0.2,
1989060744000,1989,6,7,0,18,19,SHARE,48.69,19.33,10,10,12,,4.1,0.2,
19890607073000,1989,6,7,1,35,20.67,SHARE,60.13,-29.35,10,10,10,,4.2,0.2,
19890607204742,1989,6,7,19,45,53.79,SHARE,38.05,21.64,10,10,25,,5.2,0.2,
1989060973478,1989,6,9,8,14,16.31,SHARE,71.37,-4.19,10,10,10,,4.1,0.2,
19890609073756,1989,6,9,9,46,15.72,SHARE,71.53,-4.43,10,10,10,,4.6,0.2,
1989060973479,1989,6,9,12,19,35.83,SHARE,71.43,-4.5,10,10,10,,5.5,0.2,
19890609073807,1989,6,9,12,25,56.95,SHARE,71.69,-3.73,10,10,10,,4.2,0.2,
1989061073480,1989,6,10,4,53,21.89,SHARE,71.45,-3.95,10,10,10,,4.8,0.2,
1989100641000,1989,6,10,21,46,23.5,SHARE,45.39,26.27,10,10,125,,3.5,0.2,
19890611073099,1989,6,11,7,8,30.97,SHARE,59.64,-29.83,10,10,10,,4.3,0.2,
19890611073120,1989,6,11,10,8,27.5,SHARE,59.63,-29.78,10,10,10,,4.5,0.2,
19890611073126,1989,6,11,10,38,11.15,SHARE,60.04,-29.71,10,10,10,,4.2,0.2,
19890611073128,1989,6,11,11,9,50.65,SHARE,59.94,-29.6,10,10,10,,4.2,0.2,
19890611073134,1989,6,11,11,26,9.48,SHARE,59.12,-30.17,10,10,10,,4.4,0.2,
19890611073152,1989,6,11,12,42,16.39,SHARE,59.63,-29.83,10,10,10,,4.3,0.2,
19890611073155,1989,6,11,12,44,53.56,SHARE,59.41,-30.11,10,10,10,,4.4,0.2,
19890611073157,1989,6,11,12,53,25.85,SHARE,59.96,-29.63,10,10,10,,4.3,0.2,
19890611073182,1989,6,11,16,19,33.13,SHARE,58.39,-30.97,10,10,10,,4.2,0.2,
19890611204743,1989,6,11,18,11,53.79,SHARE,34.16,24.56,10,10,10,,4.3,0.2,
19890611073210,1989,6,11,19,34,24.76,SHARE,59.65,-29.96,10,10,10,,4.2,0.2,
19890612073000,1989,6,12,1,5,41.61,SHARE,59.82,-29.76,10,10,10,,4.1,0.2,
1989130641000,1989,6,13,9,4,4.19,SHARE,45.71,26.91,10,10,117,,3.5,0.2,
19890613204744,1989,6,13,13,16,6.69,SHARE,35.62,27.27,10,10,23,,4.1,0.2,
19890614073000,1989,6,14,17,37,14.43,SHARE,59.75,-29.86,10,10,10,,4.1,0.2,
19890614204745,1989,6,14,18,6,38.7,SHARE,34.3,26.04,10,10,15,,5.3,0.2,
19890614204746,1989,6,14,18,26,18.5,SHARE,34.14,26.1,10,10,17,,4.3,0.2,
19890614204747,1989,6,14,18,29,25.29,SHARE,33.96,26.12,10,10,9,,4.3,0.2,
20129,1989,6,16,18,21,0,SHARE,40.77,44.32,10,10,8,,4.84,0.2,
19890616204748,1989,6,16,20,18,11,SHARE,34.46,22.84,10,10,10,,4.4,0.2,
19890616299633,1989,6,16,22,31,13.39,SHARE,40.79,-29.29,10,10,10,,4.3,0.2,
1989061867717,1989,6,18,5,54,56.9,SHARE,44.31,15.13,10,10,7,,3.5,0.2,
1989220641000,1989,6,22,2,37,23,SHARE,45.81,26.53,10,10,82,,3.8,0.2,
19890623204749,1989,6,23,3,23,41.7,SHARE,34.46,24.79,10,10,10,,4.1,0.2,
4264,1989,6,24,3,9,59.33,SHARE,36.75,35.94,10,10,,,5.1,0.2,
19890624290355,1989,6,24,15,1,25,SHARE,37.02,28.06,10,10,21,,4.4,0.2,
1989062600000,1989,6,26,0,0,0,SHARE,39.11,-28.32,10,10,15,,5.8,0.2,
20151,1989,6,27,10,10,0,SHARE,38.82,44.75,10,10,,,4.5,0.2,
19890628299674,1989,6,28,20,24,19.1,SHARE,39.18,-28.34,10,10,,,4.6,0.2,
1989070301250,1989,7,3,14,54,7,SHARE,40.6,12.93,10,10,,,4.5,0.2,
19890707204751,1989,7,7,22,18,0.5,SHARE,34.59,23.87,10,10,15,,4.3,0.2,
19890708073000,1989,7,8,13,26,39.22,SHARE,71.66,-4.33,10,10,10,,4.4,0.2,
19890708204752,1989,7,8,14,31,41.4,SHARE,34.21,26.03,10,10,39,,4.3,0.2,
1989080741000,1989,7,8,15,41,13,SHARE,45.51,26.42,10,10,143,,4.4,0.2,
19890710299753,1989,7,10,6,15,28.89,SHARE,40.17,-29.9,10,10,,,4.8,0.2,
19890712290360,1989,7,12,13,42,54,SHARE,37.16,31.09,10,10,125,,4.3,0.2,
1989130741000,1989,7,13,13,14,40.29,SHARE,45.61,26.44,10,10,142,,3.5,0.2,
1989071469516,1989,7,14,6,52,8,SHARE,41.94,20.13,10,10,19,,4.8,0.2,
19890715901233,1989,7,15,11,49,23,SHARE,35.98,30.78,10,10,62,,5.2,0.2,
1989160741000,1989,7,16,4,26,4,SHARE,45.64,26.47,10,10,143,,4.2,0.2,
19890716204754,1989,7,16,16,48,24,SHARE,39.12,26.6,10,10,3,,4.4,0.2,
19890717204755,1989,7,17,8,0,17.1,SHARE,37.02,21.7,10,10,10,,4.3,0.2,
19890717204756,1989,7,17,14,28,21.7,SHARE,34.7,25.89,10,10,10,,4.3,0.2,
1989071945000,1989,7,19,5,28,0,SHARE,65.4,-10.6,10,10,,,4.9,0.2,
19890719204757,1989,7,19,10,8,47.29,SHARE,36.14,27.19,10,10,49,,4.3,0.2,
20209,1989,7,20,5,41,39,SHARE,36.46,34.8,10,10,61,,4.3,0.2,
20216,1989,7,22,0,22,0,SHARE,40.86,44,10,10,15,,3.95,0.2,
20220,1989,7,24,18,36,0,SHARE,40.11,44.2,10,10,15,,4.03,0.2,
19890725290367,1989,7,25,15,40,46,SHARE,36.11,29.41,10,10,33,,4.2,0.2,
1989280741000,1989,7,28,0,45,59,SHARE,45.82,26.56,10,10,143,,3.5,0.2,
19890731204758,1989,7,31,12,24,45.4,SHARE,35.53,22.63,10,10,52,,4.4,0.2,
19890801204759,1989,8,1,2,23,29.6,SHARE,39.22,23.68,10,10,9,,4.4,0.2,
20241,1989,8,2,14,32,0,SHARE,40.92,44.07,10,10,5,,4.25,0.2,
19890802204760,1989,8,2,23,44,25.89,SHARE,34.62,24.09,10,10,35,,4.3,0.2,
19890804204761,1989,8,4,16,11,54.29,SHARE,35.57,22.73,10,10,57,,4.7,0.2,
1989080645000,1989,8,6,1,2,0,SHARE,66.2,-16.7,10,10,,,4.4,0.2,
19890806204762,1989,8,6,11,53,8.5,SHARE,37.19,23.18,10,10,46,,4.7,0.2,
1989080645001,1989,8,6,12,46,0,SHARE,66.3,-16.9,10,10,,,4.4,0.2,
19890807204763,1989,8,7,0,38,13.6,SHARE,38.97,21.01,10,10,26,,4.1,0.2,
19890807204764,1989,8,7,1,0,52,SHARE,38.97,21,10,10,9,,4.1,0.2,
1989070841000,1989,8,7,22,30,41.79,SHARE,45.64,26.37,10,10,162,,3.5,0.2,
1989081245000,1989,8,12,1,56,0,SHARE,62,-26.5,10,10,,,4.8,0.2,
1989150841000,1989,8,15,4,15,5.4,SHARE,45.73,26.57,10,10,111,,4.4,0.2,
19890815204765,1989,8,15,16,8,8.19,SHARE,39.18,26.32,10,10,8,,4.3,0.2,
19890815204766,1989,8,15,17,3,30.39,SHARE,39.22,26.25,10,10,10,,5,0.2,
20277,1989,8,16,0,18,0,SHARE,40.11,44.52,10,10,15,,4.43,0.2,
19890816204767,1989,8,16,11,22,34.79,SHARE,36.08,28.85,10,10,58,,4.1,0.2,
20278,1989,8,17,6,50,19,SHARE,40.87,44.22,10,10,10,,4.16,0.2,
1989180841000,1989,8,18,10,36,40.7,SHARE,45.7,26.65,10,10,142,,3.6,0.2,
20284,1989,8,19,17,17,0,SHARE,41.27,43.97,10,10,,,4.14,0.2,
20285,1989,8,20,3,28,0,SHARE,40.7,42.67,10,10,5,,4.06,0.2,
19890820204768,1989,8,20,18,32,30.7,SHARE,37.29,21.24,10,10,16,,5.6,0.2,
19890820204769,1989,8,20,20,57,21.29,SHARE,39.94,23.94,10,10,13,,4.3,0.2,
1989082168997,1989,8,21,6,52,59.9,SHARE,48.1,-5.5,10,10,10,,4.6,0.2,
1989220841000,1989,8,22,3,40,2,SHARE,45.63,26.51,10,10,139,,3.7,0.2,
19890822204770,1989,8,22,4,8,58.9,SHARE,37.26,21.13,10,10,10,,4.4,0.2,
1989220841001,1989,8,22,9,6,8.1,SHARE,45.74,26.51,10,10,157,,3.5,0.2,
20296,1989,8,23,3,47,0,SHARE,40.92,44.07,10,10,15,,4.39,0.2,
20297,1989,8,23,7,11,0,SHARE,39.07,43.8,10,10,10,,4.32,0.2,
19890824204771,1989,8,24,2,13,14.3,SHARE,37.99,20.2,10,10,18,,5.3,0.2,
19890824204772,1989,8,24,2,38,14.1,SHARE,37.99,20.09,10,10,10,,4.4,0.2,
19890826204773,1989,8,26,7,56,9.6,SHARE,37.98,20.14,10,10,10,,4.3,0.2,
19890826204774,1989,8,26,20,5,43.2,SHARE,35.42,22.32,10,10,10,,4.3,0.2,
19890827204775,1989,8,27,1,21,16.5,SHARE,34.82,26.25,10,10,51,,5.3,0.2,
19890827204776,1989,8,27,3,52,54.2,SHARE,37.64,20.86,10,10,10,,4.7,0.2,
20308,1989,8,29,14,18,10,SHARE,40.4,33.3,10,10,7,,4.3,0.2,
19890830204777,1989,8,30,6,9,52.79,SHARE,35.51,26.87,10,10,5,,4.3,0.2,
19890831204778,1989,8,31,21,29,30.79,SHARE,38.06,21.76,10,10,32,,4.3,0.2,
20315,1989,9,2,5,37,0,SHARE,40.77,44.5,10,10,10,,4.32,0.2,
19890905204779,1989,9,5,6,52,29.39,SHARE,40.19,25.08,10,10,4,,4.7,0.2,
19890905122000,1989,9,5,8,50,13.1,SHARE,35.48,31.09,10,10,22,,4.4,0.2,
1989090629000,1989,9,6,3,9,23,SHARE,71,-7.12,10,10,10,,4,0.2,
19890907204780,1989,9,7,8,7,23.39,SHARE,37.25,21.13,10,10,1,,4.1,0.2,
20321,1989,9,7,23,46,0,SHARE,40.82,44.47,10,10,10,,4.76,0.2,
20325,1989,9,8,0,11,0,SHARE,40.79,44.42,10,10,10,,4.03,0.2,
20327,1989,9,9,20,15,4,SHARE,34.57,32.91,10,10,28.8,,4.41,0.2,
1989091073489,1989,9,10,20,42,56,SHARE,36.74,-24.28,10,10,10,,4.4,0.2,
19890911073000,1989,9,11,12,18,5.71,SHARE,45.76,-27.96,10,10,10,,4.5,0.2,
19890913290388,1989,9,13,9,36,52,SHARE,37.7,30.25,10,10,28,,4.4,0.2,
1989091301251,1989,9,13,21,54,1,SHARE,45.82,11.24,10,10,,,4.9,0.2,
20337,1989,9,14,5,32,0,SHARE,40.92,43.92,10,10,20,,4.14,0.2,
19890914128698,1989,9,14,13,0,39.59,SHARE,42.6,23.93,10,10,10,,4.2,0.2,
19890914204781,1989,9,14,15,25,48.29,SHARE,35.39,23.24,10,10,59,,4.7,0.2,
1989160941000,1989,9,16,1,0,11.6,SHARE,45.64,26.67,10,10,128,,3.6,0.2,
19890916204782,1989,9,16,5,50,49.79,SHARE,37.27,21.22,10,10,10,,4.1,0.2,
20357,1989,9,18,2,27,38,SHARE,38.97,35.54,10,10,33,,4.5,0.2,
19890918204783,1989,9,18,12,33,5,SHARE,33.67,24.72,10,10,10,,4.1,0.2,
19890918204784,1989,9,18,22,52,9.6,SHARE,33.57,24.61,10,10,33,,4.3,0.2,
19890919204785,1989,9,19,7,57,9.19,SHARE,39.44,21.3,10,10,38,,4.7,0.2,
1989092300000,1989,9,23,0,0,0,SHARE,39.27,-29.24,10,10,15,,5.1,0.2,
19890924204786,1989,9,24,21,27,54.79,SHARE,41.29,19.49,10,10,9,,5.2,0.2,
19890925204787,1989,9,25,7,35,46.5,SHARE,36.87,21.5,10,10,51,,4.8,0.2,
19890925204788,1989,9,25,7,38,12,SHARE,36.82,21.51,10,10,57,,4.7,0.2,
1989092573491,1989,9,25,23,23,28,SHARE,44.36,-28.33,10,10,10,,4.4,0.2,
19890927299947,1989,9,27,20,17,35.5,SHARE,38.08,-26.5,10,10,14,,4.3,0.2,
19890929204789,1989,9,29,1,33,8.89,SHARE,35.63,27.33,10,10,53,,4.3,0.2,
1989092973493,1989,9,29,21,31,5,SHARE,45.33,-28.03,10,10,10,,4.9,0.2,
19890929073292,1989,9,29,21,33,50.29,SHARE,44.92,-27.99,10,10,10,,4.5,0.2,
1989093073481,1989,9,30,1,0,55.11,SHARE,71,-0.62,10,10,10,,4.7,0.2,
19890930549274,1989,9,30,4,41,2.09,SHARE,46.33,7.39,10,10,8,,3.6,0.2,
19890930204790,1989,9,30,14,53,29.79,SHARE,34.63,23.93,10,10,26,,5,0.2,
20385,1989,9,30,18,45,0,SHARE,40.79,44.42,10,10,5,,4.32,0.2,
20389,1989,10,3,3,41,0,SHARE,38.79,44.8,10,10,10,,4.17,0.2,
1989031041000,1989,10,3,9,5,16.7,SHARE,45.61,26.5,10,10,121,,3.6,0.2,
1989100445000,1989,10,4,19,15,0,SHARE,63.6,-19.1,10,10,,,4.7,0.2,
19891005204791,1989,10,5,15,4,36.59,SHARE,38.74,21.24,10,10,23,,4.3,0.2,
19891006204792,1989,10,6,15,12,54.59,SHARE,34.76,24.03,10,10,20,,4.1,0.2,
1989100601252,1989,10,6,17,38,26,SHARE,42.12,15.68,10,10,,,4.6,0.2,
20403,1989,10,10,3,8,56,SHARE,39.02,35.63,10,10,,,4.5,0.2,
20404,1989,10,10,3,9,5,SHARE,39.01,35.4,10,10,36,,4.5,0.2,
19891010073000,1989,10,10,5,1,4.53,SHARE,49.76,-28.38,10,10,10,,4.5,0.2,
19891011204793,1989,10,11,17,33,47.09,SHARE,34.65,22.89,10,10,33,,4.3,0.2,
20409,1989,10,12,7,56,0,SHARE,40.75,44.1,10,10,15,,3.95,0.2,
19891012073856,1989,10,12,7,37,0.11,SHARE,49.39,-29.29,10,10,10,,4.1,0.2,
19891012073874,1989,10,12,9,45,1.02,SHARE,48.91,-28.79,10,10,10,,4,0.2,
1989101273494,1989,10,12,14,24,5,SHARE,50.11,-28.79,10,10,10,,4.7,0.2,
1989101273495,1989,10,12,16,17,43,SHARE,49.91,-28.95,10,10,10,,5.1,0.2,
1989101273496,1989,10,12,18,43,43,SHARE,49.24,-29.13,10,10,10,,4.5,0.2,
19891012073982,1989,10,12,22,4,56.02,SHARE,50.46,-28.92,10,10,10,,4.2,0.2,
1989101273497,1989,10,12,23,50,54,SHARE,50.02,-29,10,10,10,,5.1,0.2,
1989101329000,1989,10,13,1,42,1,SHARE,52.58,-28.23,10,10,10,,4.1,0.2,
1989101329001,1989,10,13,4,35,14,SHARE,49.06,-29.53,10,10,10,,4.2,0.2,
1989101329002,1989,10,13,5,21,52,SHARE,49.73,-29.05,10,10,10,,4.4,0.2,
19891013073024,1989,10,13,5,59,57.02,SHARE,49.92,-29.01,10,10,10,,4.3,0.2,
1989101373498,1989,10,13,6,40,18,SHARE,49.83,-28.72,10,10,10,,4.7,0.2,
19891013073033,1989,10,13,7,4,19.46,SHARE,49.74,-28.93,10,10,10,,4.2,0.2,
19891013073044,1989,10,13,7,42,9.93,SHARE,48.12,-29.35,10,10,10,,4.5,0.2,
1989101373499,1989,10,13,9,0,16,SHARE,49.48,-29.14,10,10,10,,4.4,0.2,
19891013073053,1989,10,13,9,2,24.75,SHARE,48.65,-29.74,10,10,10,,4.5,0.2,
19891013073146,1989,10,13,18,19,25.38,SHARE,49.97,-28.99,10,10,10,,4,0.2,
19891014073000,1989,10,14,1,59,37.66,SHARE,48.67,-29.2,10,10,10,,4.1,0.2,
20412,1989,10,14,21,12,20,SHARE,39.75,32.84,10,10,10,,4.4,0.2,
20413,1989,10,15,13,15,58,SHARE,36.85,35.78,10,10,10,,4.3,0.2,
20414,1989,10,19,23,41,0,SHARE,41.44,43.8,10,10,,,4.06,0.2,
19891021299172,1989,10,21,11,16,56.4,SHARE,40.25,-30.11,10,10,,,4.8,0.2,
1989221041000,1989,10,22,11,25,46.29,SHARE,45.46,26.39,10,10,139,,3.9,0.2,
1989102301253,1989,10,23,21,19,17,SHARE,41.75,12.69,10,10,,,4.4,0.2,
1989102558999,1989,10,25,15,27,43,SHARE,43.05,26.7,10,10,11,,4.2,0.2,
19891029073000,1989,10,29,3,48,13.44,SHARE,45.31,-27.59,10,10,10,,4.6,0.2,
19891031204794,1989,10,31,7,20,27.39,SHARE,36.66,21.48,10,10,61,,4.4,0.2,
19891101204795,1989,11,1,13,59,27.89,SHARE,36.47,26.99,10,10,142,,4.6,0.2,
1989110200014,1989,11,2,0,0,0,SHARE,36.8,-8.7,10,10,40,,4.5,0.2,
1989031141000,1989,11,3,8,30,58,SHARE,45.82,26.75,10,10,108,,3.5,0.2,
1989031141001,1989,11,3,10,14,46.7,SHARE,45.16,26.74,10,10,167,,3.5,0.2,
1989031141002,1989,11,3,20,55,15.3,SHARE,45.25,26.08,10,10,147,,3.8,0.2,
19891106204796,1989,11,6,4,41,20.5,SHARE,34.81,24.26,10,10,27,,4.4,0.2,
19891106204797,1989,11,6,6,33,28.5,SHARE,38.06,23.01,10,10,4,,4.6,0.2,
19891106204798,1989,11,6,10,40,33.5,SHARE,39.2,21.55,10,10,1,,4.4,0.2,
20461,1989,11,11,19,33,0,SHARE,39.36,43.82,10,10,,,3.95,0.2,
19891112204799,1989,11,12,4,50,4.8,SHARE,38.62,26.19,10,10,13,,4.4,0.2,
1989121141000,1989,11,12,8,10,39.79,SHARE,45.54,26.48,10,10,142,,3.6,0.2,
1989111544000,1989,11,15,2,54,33,SHARE,48.75,19.36,10,10,8,,4,0.2,
20479,1989,11,16,12,19,21,SHARE,40.8,44.35,10,10,,,4.13,0.2,
1989161141000,1989,11,16,16,56,51.59,SHARE,45.84,26.77,10,10,71,,3.6,0.2,
1989161141001,1989,11,16,20,40,23.6,SHARE,45.75,26.69,10,10,146,,3.9,0.2,
19891117133515,1989,11,17,0,54,16,SHARE,47.39,11.85,10,10,12,,3.5,0.2,
1989111729000,1989,11,17,13,36,27,SHARE,71.49,-5.38,10,10,10,,4.5,0.2,
19891118204800,1989,11,18,21,32,53.29,SHARE,34.31,25.02,10,10,8,,4.3,0.2,
19891121133516,1989,11,21,21,52,51.5,SHARE,47.15,14.65,10,10,12,,3.5,0.2,
20491,1989,11,21,22,31,0,SHARE,40.97,44.02,10,10,5,,4.03,0.2,
20492,1989,11,22,7,11,0,SHARE,39.76,44.1,10,10,,,3.95,0.2,
1989231141000,1989,11,23,4,10,33.2,SHARE,45.42,26.27,10,10,137,,4.3,0.2,
19891124204801,1989,11,24,1,45,53.2,SHARE,36.71,26.61,10,10,11,,4.6,0.2,
20524,1989,12,1,22,31,43,SHARE,41.32,43.59,10,10,5,,4.42,0.2,
20539,1989,12,3,11,53,0,SHARE,40.95,43.95,10,10,15,,4.54,0.2,
1989061241000,1989,12,6,0,48,14.89,SHARE,47.27,25.14,10,10,,,3.8,0.2,
1989120667733,1989,12,6,5,33,12.39,SHARE,43.66,16.97,10,10,9,,4.5,0.2,
1989120667741,1989,12,6,13,55,41.4,SHARE,43.67,16.94,10,10,10,,4,0.2,
19891207204802,1989,12,7,6,13,54,SHARE,36.68,26.95,10,10,159,,4.1,0.2,
19891208204803,1989,12,8,17,7,47.5,SHARE,37.3,21.07,10,10,1,,4.4,0.2,
19891209204804,1989,12,9,22,6,16.1,SHARE,38.37,25.05,10,10,43,,4.3,0.2,
19891209073000,1989,12,9,23,3,36.18,SHARE,71.03,-6.22,10,10,10,,4.5,0.2,
19891211204805,1989,12,11,15,23,34.79,SHARE,38.34,25.05,10,10,17,,4.1,0.2,
19891211204806,1989,12,11,15,36,38.59,SHARE,38.36,25.07,10,10,10,,4.3,0.2,
19891215204807,1989,12,15,0,56,2.29,SHARE,37.49,20.54,10,10,42,,4.1,0.2,
20567,1989,12,15,6,43,0,SHARE,40.75,44.22,10,10,10,,4.21,0.2,
19891216204808,1989,12,16,21,10,39.2,SHARE,35.2,26.62,10,10,88,,4.3,0.2,
20582,1989,12,18,5,47,0,SHARE,38.75,45,10,10,,,4.25,0.2,
19891218290419,1989,12,18,13,58,12,SHARE,37.87,29.22,10,10,7,,4.2,0.2,
19891220184903,1989,12,20,4,15,5,SHARE,37.22,-7.39,10,10,23,,5,0.2,
19891222204809,1989,12,22,0,43,41.79,SHARE,36.91,26.42,10,10,10,,4.6,0.2,
1989122201254,1989,12,22,6,48,13,SHARE,42.99,12.71,10,10,,,4.5,0.2,
19891223290421,1989,12,23,14,59,3,SHARE,38.3,26.54,10,10,6,,4.1,0.2,
20603,1989,12,23,19,5,0,SHARE,40.93,44.05,10,10,1,,3.99,0.2,
20604,1989,12,23,19,6,0,SHARE,40.85,43.9,10,10,10,,3.95,0.2,
20605,1989,12,23,20,35,0,SHARE,40.79,42.38,10,10,22,,4.1,0.2,
19891224122000,1989,12,24,1,20,21,SHARE,35.39,31.92,10,10,82,,4.1,0.2,
20610,1989,12,24,20,39,0,SHARE,40.6,42.46,10,10,,,4.17,0.2,
19891226204811,1989,12,26,2,30,9.8,SHARE,36.41,26.79,10,10,142,,4.3,0.2,
1989122601255,1989,12,26,19,59,58,SHARE,43.63,7.68,10,10,,,4.6,0.2,
19891231204812,1989,12,31,8,4,31.7,SHARE,36.14,27.08,10,10,10,,4.6,0.2,
20633,1989,12,31,12,8,0,SHARE,38.11,44.5,10,10,,,4.32,0.2,
19900102204813,1990,1,2,20,35,40.79,SHARE,38.6,24.21,10,10,2,,4.3,0.2,
20637,1990,1,4,21,2,0,SHARE,41.23,43.76,10,10,5,,3.95,0.2,
20647,1990,1,6,18,24,0,SHARE,40.9,44.12,10,10,5,,4.62,0.2,
19900106204814,1990,1,6,21,42,2.4,SHARE,34.45,26.21,10,10,17,,4.1,0.2,
20653,1990,1,7,0,36,0,SHARE,41.95,43.8,10,10,5,,3.95,0.2,
19900108204815,1990,1,8,10,28,44.2,SHARE,36.08,27.15,10,10,26,,4.3,0.2,
19900110204816,1990,1,10,5,38,24.5,SHARE,36.04,27.1,10,10,26,,4.6,0.2,
19900113204817,1990,1,13,5,5,58.79,SHARE,36.1,27.15,10,10,28,,4.7,0.2,
1990130141000,1990,1,13,6,55,8.3,SHARE,45.61,26.54,10,10,151,,4.1,0.2,
19900113204818,1990,1,13,10,26,29.2,SHARE,36.09,27.16,10,10,23,,4.7,0.2,
19900113204819,1990,1,13,20,56,57,SHARE,36.16,27.1,10,10,6,,4.8,0.2,
19900113204820,1990,1,13,22,48,6.59,SHARE,36.12,27.17,10,10,1,,4.7,0.2,
19900113204821,1990,1,13,23,8,27.6,SHARE,36,27.19,10,10,12,,4.3,0.2,
19900114204822,1990,1,14,1,38,50,SHARE,36.04,27.14,10,10,23,,4.6,0.2,
19900114204823,1990,1,14,2,29,22.79,SHARE,36.12,27.14,10,10,16,,4.3,0.2,
19900114204824,1990,1,14,2,32,13.5,SHARE,36.13,27.14,10,10,13,,4.7,0.2,
19900114204825,1990,1,14,17,8,36,SHARE,35.21,26.11,10,10,1,,4.8,0.2,
19900117204826,1990,1,17,7,52,51.7,SHARE,36.05,27.14,10,10,42,,4.4,0.2,
19900117204827,1990,1,17,11,23,31,SHARE,37.58,21.1,10,10,8,,4.3,0.2,
19900117204828,1990,1,17,16,21,51.79,SHARE,37.3,20.85,10,10,53,,4.3,0.2,
1990200141000,1990,1,20,1,48,19.5,SHARE,45.58,26.48,10,10,118,,3.5,0.2,
1990012401256,1990,1,24,4,45,5,SHARE,39.13,16.96,10,10,,,4.5,0.2,
20734,1990,1,24,14,54,0,SHARE,38.6,45,10,10,25,,3.95,0.2,
19900124073000,1990,1,24,16,21,49.3300018311,SHARE,71.93,0.31,,,10,,4.5,0.2,
19900125122000,1990,1,25,3,28,45.2,SHARE,35.9,31.9,10,10,10,,4.1,0.2,
19900125204829,1990,1,25,13,7,9.39,SHARE,36.07,27.26,10,10,22,,4.6,0.2,
19900125204830,1990,1,25,20,29,47.29,SHARE,36.09,27.27,10,10,23,,4.6,0.2,
1990012729000,1990,1,27,16,48,26,SHARE,70.97,-11.08,10,10,10,,4,0.2,
19900128204831,1990,1,28,17,51,32.2,SHARE,36.06,27.18,10,10,24,,4.3,0.2,
19900128204832,1990,1,28,18,36,24.1,SHARE,36.09,27.14,10,10,10,,4.7,0.2,
19900129204833,1990,1,29,13,1,45.5,SHARE,39.97,23.94,10,10,14,,4.1,0.2,
19900131204834,1990,1,31,2,46,8.3,SHARE,38.38,20.3,10,10,49,,4.1,0.2,
20752,1990,1,31,4,42,0,SHARE,40.79,44.36,10,10,5,,4.21,0.2,
19900131204835,1990,1,31,10,16,14.19,SHARE,41.41,22.67,10,10,11,,4.4,0.2,
19900131290457,1990,1,31,15,0,31,SHARE,39.48,26.09,10,10,10,,4.4,0.2,
1990020101257,1990,2,1,6,24,15,SHARE,42.14,15.65,10,10,,,4.5,0.2,
20765,1990,2,2,0,58,0,SHARE,38.1,44.2,10,10,,,3.95,0.2,
20766,1990,2,3,6,19,0,SHARE,40.67,43.75,10,10,15,,4.39,0.2,
19900204204837,1990,2,4,2,30,41.09,SHARE,37.49,20.94,10,10,55,,5,0.2,
1990040241000,1990,2,4,9,37,49.79,SHARE,45.44,26.41,10,10,141,,3.9,0.2,
20767,1990,2,4,20,19,0,SHARE,40.71,43.76,10,10,5,,4.32,0.2,
1990070241000,1990,2,7,2,20,4.3,SHARE,45.69,26.73,10,10,136,,4,0.2,
19900208204838,1990,2,8,7,47,28.39,SHARE,39.15,23.71,10,10,2,,4.8,0.2,
19900208111970,1990,2,8,15,47,36.4,SHARE,36.26,-12.24,10,10,40,,4.4,0.2,
19900208204839,1990,2,8,20,17,52.59,SHARE,36.66,27.07,10,10,159,,4.6,0.2,
20790,1990,2,9,15,13,0,SHARE,38.97,44.7,10,10,,,4.32,0.2,
19900210290460,1990,2,10,19,48,1,SHARE,39.57,27.9,10,10,10,,4.1,0.2,
1990021101258,1990,2,11,7,0,37,SHARE,44.94,7.61,10,10,,,4.7,0.2,
19900212204840,1990,2,12,15,42,6,SHARE,36.2,27.1,10,10,7,,5.1,0.2,
1990021301259,1990,2,13,9,15,29,SHARE,42.19,15.57,10,10,,,4.5,0.2,
19900214549534,1990,2,14,15,55,54,SHARE,46.28,6.75,10,10,17,,3.9,0.2,
1990021801260,1990,2,18,20,10,49,SHARE,42.05,16.52,10,10,,,4.3,0.2,
19900219204841,1990,2,19,5,43,45.5,SHARE,36.1,27.18,10,10,20,,4.3,0.2,
19900219204842,1990,2,19,20,56,40.2,SHARE,36.11,27.18,10,10,37,,4.7,0.2,
19900219204843,1990,2,19,21,7,46.2,SHARE,36.19,27.14,10,10,40,,4.7,0.2,
19900219204844,1990,2,19,23,18,15.3,SHARE,34.56,24.87,10,10,69,,4.1,0.2,
19900220204845,1990,2,20,8,43,12.5,SHARE,36.16,27.09,10,10,20,,4.3,0.2,
19900220128975,1990,2,20,11,44,21.29,SHARE,44.34,17.17,10,10,15,,3.9,0.2,
19900221204846,1990,2,21,0,24,45.7,SHARE,36.05,27.21,10,10,54,,4.3,0.2,
1990220241001,1990,2,22,8,39,19,SHARE,45.42,26.25,10,10,133,,4.1,0.2,
20833,1990,2,22,14,1,0,SHARE,40.1,43,10,10,,,4.25,0.2,
19900222204847,1990,2,22,22,59,20.79,SHARE,35.26,23.12,10,10,5,,4.3,0.2,
19900223204848,1990,2,23,22,59,16.5,SHARE,34.66,25.31,10,10,81,,4.4,0.2,
19900223204849,1990,2,23,23,22,54.4,SHARE,35.26,23.23,10,10,5,,4.3,0.2,
